,name,x,y,cog,color,link
meta,start,0.07817838742380501,,,,
Rv0001,dnaA,1,-0.0026227311,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0059659396,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0030990732,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0021392734000000003,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0047629884,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0016462146,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0012990448000000001,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0109043831,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,0.0025316790000000002,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.0006122082,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,0.009955541,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.009340606000000001,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0059646585,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,0.004776239900000001,Transcription,#000000,
Rv0015c,pknA,17467,0.0001384539,Transcription,#000000,
Rv0016c,pbpA,18759,0.0023345977,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,0.0048755374,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,0.0059096654,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0049712440000000005,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.0019157064,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0029118766,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.015973084800000002,Transcription,#000000,
Rv0023,Rv0023,27595,-0.0151344537,Transcription,#000000,
Rv0024,Rv0024,28362,-0.009028003,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0086524038,Function unknown,#0000ff,
Rv0026,Rv0026,29722,0.0037480409,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.006015024900000001,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0033486525000000003,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0027554142,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0010825107,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0005858876,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0026747464,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0033268771000000003,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0036174508,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0021105366,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0046103731000000005,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,0.0010498675,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.010930455300000001,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0005911336,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.0019290756000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0013132011,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0046934798,Transcription,#000000,
Rv0044c,Rv0044c,48233,0.00555312,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0255268742,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,0.0280687802,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,0.0308737375,Transcription,#000000,
Rv0048c,Rv0048c,51828,0.0146543774,Function unknown,#0000ff,
Rv0049,Rv0049,52831,-0.0066064237,Function unknown,#0000ff,
Rv0050,ponA1,53663,0.0071796017000000005,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0091686621,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0010065515,Function unknown,#0000ff,
Rv0053,rpsF,58192,-0.0079261696,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.0070185884,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.0045972221,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0029246101000000003,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.0017879553,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.0028809475,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.0060683905000000005,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,-0.007522992500000001,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0008736363,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.0126573408,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.0138802527,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.0032383842,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,-0.0058936609,Function unknown,#0000ff,
Rv0064A,vapB1,71589,-0.0035207935,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,-0.0179305176,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.0032761747,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,-0.0048382952,Transcription,#000000,
Rv0068,Rv0068,75301,-0.0063539599,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,0.0064050823,Amino acid transport and metabolism,#ff0000,
