k,Name,in_iM,gene_weight,Regulator,Function,Category
77,Central Carbon Metabolism,False,-0.0276422856,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
45,SigD,False,-0.0262119627,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
46,Rv2621c,False,-0.0237243705,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
35,Unc_4,False,-0.022808893900000002,,Uncharacterized iModulon 4,Uncharacterized
2,IniR,False,0.0216643405,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
15,BkaR,False,0.021050436500000002,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
38,SG_5,False,0.0194193892,,Single Gene iModulon 5,Single Gene
50,Unc_6,False,0.0189530428,,Uncharacterized iModulon 6,Uncharacterized
47,SG_7,False,-0.016036213100000002,,Single Gene iModulon 7,Single Gene
48,Leucine Related,False,0.015066966000000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
32,Unc_3,False,-0.0147620665,,Uncharacterized iModulon 3,Uncharacterized
31,ArgR,False,0.0143721583,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
62,Rv2488c,False,0.014255066600000001,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
14,SG_2,False,0.0137576322,,Single Gene iModulon 2,Single Gene
34,MbcA+Rv3249c+Rv3066,False,0.0129960596,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
71,PDIM;PGL Synthesis,False,-0.012826244700000001,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
75,Unc_9,False,-0.0120207757,,Uncharacterized iModulon 9,Uncharacterized
27,Unc_2,False,-0.0116875603,,Uncharacterized iModulon 2,Uncharacterized
58,Zur,False,0.0115408972,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
44,SG_6,False,-0.0112853914,,Single Genes iModulon 6,Single Gene
