k,Name,in_iM,gene_weight,Regulator,Function,Category
55,WhiB7,False,-0.0280988996,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
70,Lsr2,False,-0.027102128000000003,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
78,Positive Regulation of Growth,False,-0.0270840431,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
42,Nicotinate Metabolism,False,0.023424424200000002,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
14,SG_2,False,0.021947465200000002,,Single Gene iModulon 2,Single Gene
46,Rv2621c,False,-0.0215597776,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
28,WhiB1,False,-0.0168378736,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
65,SG_10,False,0.016192622,,Single Gene iModulon 10,Single Gene
76,SG_13,False,0.0161519853,,Single Gene iModulon 13,Single Gene
35,Unc_4,False,0.016137533500000002,,Uncharacterized iModulon 4,Uncharacterized
36,Fumarate Reductase,False,0.0158437315,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
74,SG_12,False,-0.0152836819,,Single Gene iModulon 12,Single Gene
63,SG_9,False,-0.0151547165,,Single Gene iModulon 9,Single Gene
68,Sulfur Metabolism,False,-0.0145938647,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
7,GroEL-GroES Complex,False,-0.0127331622,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
25,Rv0078+Rv2034,False,-0.0123878763,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
31,ArgR,False,0.012013443,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
53,Rv1776c+WhiB4,False,0.0113608948,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
18,Unc_1,False,-0.0112320115,,Uncharacterized iModulon 1,Uncharacterized
79,WhiB4/IdeR,False,0.0110201151,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
27,Unc_2,False,0.010840394500000001,,Uncharacterized iModulon 2,Uncharacterized
48,Leucine Related,False,0.010749001000000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
50,Unc_6,False,0.0102606044,,Uncharacterized iModulon 6,Uncharacterized
47,SG_7,False,0.0102140087,,Single Gene iModulon 7,Single Gene
19,WhiB6,False,0.0095902087,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
56,Fatty Acid Biosynthesis,False,0.0093487241,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
67,Peptidoglycan Biosynthesis,False,-0.0092477306,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
60,Rv0681,False,-0.009041174800000001,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
77,Central Carbon Metabolism,False,-0.0089135647,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
43,LysG,False,0.0086484274,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
62,Rv2488c,False,-0.0086377228,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
