,name,x,y,cog,color,link
meta,start,0.124336057960356,,,,
Rv0001,dnaA,1,-0.0092045502,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,0.0062862949,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,0.0012689626,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0063364052,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0039071769,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.0018603479000000001,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0032258272,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0224414045,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,0.0067070426,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.001901076,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0052692957,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,0.0004402697,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0005061984,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0074354090000000005,Transcription,#000000,
Rv0015c,pknA,17467,4.59047e-05,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0007230590000000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0013022743,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0084268667,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0088158782,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.004193376,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.0063688370000000005,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0020604549,Transcription,#000000,
Rv0023,Rv0023,27595,0.0074576069,Transcription,#000000,
Rv0024,Rv0024,28362,0.006236092800000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0124685617,Function unknown,#0000ff,
Rv0026,Rv0026,29722,0.0046856343,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.014537191500000001,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0047786713000000005,Function unknown,#0000ff,
Rv0029,Rv0029,32057,0.0021275822,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.0022552725,Function unknown,#0000ff,
Rv0032,bioF2,34295,0.0036767425,Coenzyme transport and metabolism,#d3d3d3,
