k,Name,in_iM,gene_weight,Regulator,Function,Category
28,WhiB1,False,0.0170113137,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
7,GroEL-GroES Complex,False,-0.0146346405,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
31,ArgR,False,-0.0134629876,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
43,LysG,False,-0.0133581809,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
77,Central Carbon Metabolism,False,0.0132794751,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
35,Unc_4,False,0.0127875507,,Uncharacterized iModulon 4,Uncharacterized
42,Nicotinate Metabolism,False,-0.0120370997,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
10,RicR,False,-0.0118340065,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
50,Unc_6,False,0.0112472508,,Uncharacterized iModulon 6,Uncharacterized
59,Rv0576,False,-0.010930895500000001,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
79,WhiB4/IdeR,False,-0.0107626812,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
67,Peptidoglycan Biosynthesis,False,-0.0104193593,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
62,Rv2488c,False,-0.0091921152,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
72,Unc_8,False,-0.009123076400000001,,Uncharacterized iModulon 8,Uncharacterized
2,IniR,False,-0.0090317078,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
63,SG_9,False,-0.0090191196,,Single Gene iModulon 9,Single Gene
49,Rv1828/SigH,False,-0.0084937643,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
76,SG_13,False,0.0083455297,,Single Gene iModulon 13,Single Gene
51,PhoP,False,-0.0082351304,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
27,Unc_2,False,-0.0082240526,,Uncharacterized iModulon 2,Uncharacterized
41,Unc_5,False,-0.0076847394000000005,,Uncharacterized iModulon 5,Uncharacterized
4,WhiB4,False,-0.0073490076000000005,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
16,Mce3R,False,0.0072443472,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
17,VirS,False,-0.0068479315,virS,Transcription factor that is activated and responds to acidic environments,Redox
15,BkaR,False,-0.0064565557,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
34,MbcA+Rv3249c+Rv3066,False,0.0058927217,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
46,Rv2621c,False,-0.0058150112,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
3,PyrR,False,0.0057631271,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
38,SG_5,False,0.005642126000000001,,Single Gene iModulon 5,Single Gene
75,Unc_9,False,-0.0055366679,,Uncharacterized iModulon 9,Uncharacterized
30,HPT-2b Induced,False,0.005348509,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
24,Salicylate Induced,False,-0.0053476717,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
64,Mce1R,False,-0.0053236675,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
1,Polyketide Synthase Complex,False,0.0052634836,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
37,Rv3095,False,-0.0051847113,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
9,SigK,False,-0.0050629645,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
68,Sulfur Metabolism,False,0.0050348958000000004,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
65,SG_10,False,-0.0049914579,,Single Gene iModulon 10,Single Gene
13,SG_1,False,-0.0048020741,,Single Gene iModulon 1,Single Gene
33,SG_4,False,-0.0046589442,,Single Gene iModulon 4,Single Gene
57,SG_8,False,-0.004648397,,Single Gene iModulon 8,Single Gene
26,EspL KO,False,0.0046460284,,Single Gene iModulon that captures EspL knockout,KO
61,Nucleic Acid Hydrolysis ,False,-0.0046250591,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
36,Fumarate Reductase,False,0.0041811727,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
40,KstR2,False,0.004170128,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
66,M-box,False,0.0040403078,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
54,Unc_7,False,-0.0040332802,,Uncharacterized iModulon 7,Uncharacterized
11,EccE1 KO,False,0.0038432005000000003,,Single Gene iModulon that captures EccE1 knockout,KO
58,Zur,False,-0.0036832962,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
8,IdeR,False,0.0035213420000000002,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
21,MprA,False,-0.0034638271,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
18,Unc_1,False,0.0034388795000000003,,Uncharacterized iModulon 1,Uncharacterized
71,PDIM;PGL Synthesis,False,-0.0033620248,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
32,Unc_3,False,-0.0033139293000000003,,Uncharacterized iModulon 3,Uncharacterized
14,SG_2,False,0.0032708982,,Single Gene iModulon 2,Single Gene
