k,Name,in_iM,gene_weight,Regulator,Function,Category
18,Unc_1,False,0.0472027339,,Uncharacterized iModulon 1,Uncharacterized
59,Rv0576,False,0.0378108601,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
30,HPT-2b Induced,False,-0.0329438403,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
66,M-box,False,0.0292526728,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
15,BkaR,False,0.027303112900000003,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
77,Central Carbon Metabolism,False,0.026420412900000002,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
50,Unc_6,False,-0.0263427379,,Uncharacterized iModulon 6,Uncharacterized
34,MbcA+Rv3249c+Rv3066,False,0.022793140700000002,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
31,ArgR,False,-0.0214150865,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
46,Rv2621c,False,0.020706801,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
8,IdeR,False,-0.020515336500000002,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
35,Unc_4,False,-0.0200739869,,Uncharacterized iModulon 4,Uncharacterized
37,Rv3095,False,0.0200694579,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
25,Rv0078+Rv2034,False,-0.0181812714,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
42,Nicotinate Metabolism,False,0.0179565447,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
57,SG_8,False,0.0174565341,,Single Gene iModulon 8,Single Gene
68,Sulfur Metabolism,False,0.0172085509,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
71,PDIM;PGL Synthesis,False,-0.017042741400000002,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
63,SG_9,False,-0.016809678300000002,,Single Gene iModulon 9,Single Gene
40,KstR2,False,-0.0166141714,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
12,Mycofactocin Synthesis Pathway,False,-0.0155852514,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
21,MprA,False,-0.014801904400000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
10,RicR,False,0.0142123473,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
69,Rv0135+Rv1019,False,-0.0141485045,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
78,Positive Regulation of Growth,False,0.0135422239,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
70,Lsr2,False,-0.012282908300000001,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
62,Rv2488c,False,0.0119097695,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
54,Unc_7,False,0.0113997153,,Uncharacterized iModulon 7,Uncharacterized
14,SG_2,False,0.011261037100000001,,Single Gene iModulon 2,Single Gene
53,Rv1776c+WhiB4,False,0.011252678,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
47,SG_7,False,0.0109996739,,Single Gene iModulon 7,Single Gene
58,Zur,False,-0.010648853100000001,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
19,WhiB6,False,-0.0106115008,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
44,SG_6,False,0.0104357135,,Single Genes iModulon 6,Single Gene
4,WhiB4,False,-0.010432411400000001,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
79,WhiB4/IdeR,False,0.010400889200000001,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
20,FasR,False,-0.0102015053,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
55,WhiB7,False,-0.0101977803,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
76,SG_13,False,-0.0100502795,,Single Gene iModulon 13,Single Gene
0,SigH,False,-0.0099043958,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
38,SG_5,False,0.0097376815,,Single Gene iModulon 5,Single Gene
6,MarR,False,-0.0097141671,marR,Transcription factor that regulates the response to acid stress,Acid Stress
60,Rv0681,False,0.0094496263,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
1,Polyketide Synthase Complex,False,-0.0088817562,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
61,Nucleic Acid Hydrolysis ,False,-0.0083452232,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
7,GroEL-GroES Complex,False,0.0082103577,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
24,Salicylate Induced,False,-0.0077963730000000005,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
16,Mce3R,False,-0.0075933475,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
11,EccE1 KO,False,-0.007528868,,Single Gene iModulon that captures EccE1 knockout,KO
17,VirS,False,-0.007261140300000001,virS,Transcription factor that is activated and responds to acidic environments,Redox
45,SigD,False,-0.0071796638000000005,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
22,SG_3,False,-0.0061291797,,Single Gene iModulon 3,Single Gene
36,Fumarate Reductase,False,-0.0048422997,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
67,Peptidoglycan Biosynthesis,False,0.0046814489,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
32,Unc_3,False,-0.0043284526,,Uncharacterized iModulon 3,Uncharacterized
9,SigK,False,-0.0042091346,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
51,PhoP,False,0.0041898526,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
5,DevR-1,False,0.0040761762,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
64,Mce1R,False,-0.0039644064,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
72,Unc_8,False,-0.0036046303000000003,,Uncharacterized iModulon 8,Uncharacterized
33,SG_4,False,0.0035910649,,Single Gene iModulon 4,Single Gene
2,IniR,False,-0.0034345515000000003,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
43,LysG,False,-0.0034340526,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
73,SG_11,False,-0.0033506518000000003,,Single Gene iModulon 11,Single Gene
56,Fatty Acid Biosynthesis,False,-0.0029960921,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
27,Unc_2,False,0.0029857759000000003,,Uncharacterized iModulon 2,Uncharacterized
26,EspL KO,False,0.002763213,,Single Gene iModulon that captures EspL knockout,KO
49,Rv1828/SigH,False,0.0023580864000000003,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
74,SG_12,False,0.0022852719,,Single Gene iModulon 12,Single Gene
65,SG_10,False,-0.0021804191,,Single Gene iModulon 10,Single Gene
13,SG_1,False,0.0017428937000000002,,Single Gene iModulon 1,Single Gene
23,PrpR,False,-0.00171269,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
41,Unc_5,False,-0.0014768183,,Uncharacterized iModulon 5,Uncharacterized
39,SigC,False,0.0011826745,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
29,Blal,False,-0.0010684253000000001,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
48,Leucine Related,False,0.0009530162000000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
3,PyrR,False,-8.509920000000001e-05,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
52,DevR-2,False,4.8102e-05,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
28,WhiB1,False,2.98921e-05,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
75,Unc_9,False,-8.9638e-06,,Uncharacterized iModulon 9,Uncharacterized
