k,Name,in_iM,gene_weight,Regulator,Function,Category
72,Unc_8,True,0.1024146303,,Uncharacterized iModulon 8,Uncharacterized
75,Unc_9,False,-0.0591606941,,Uncharacterized iModulon 9,Uncharacterized
15,BkaR,False,0.036462643600000004,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
59,Rv0576,False,-0.0280294082,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
39,SigC,False,-0.0210465193,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
21,MprA,False,-0.0203396448,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
44,SG_6,False,-0.020226146,,Single Genes iModulon 6,Single Gene
50,Unc_6,False,-0.0163138171,,Uncharacterized iModulon 6,Uncharacterized
41,Unc_5,False,-0.0158953043,,Uncharacterized iModulon 5,Uncharacterized
63,SG_9,False,-0.015540219800000001,,Single Gene iModulon 9,Single Gene
57,SG_8,False,-0.015521235000000001,,Single Gene iModulon 8,Single Gene
48,Leucine Related,False,-0.0149916314,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
12,Mycofactocin Synthesis Pathway,False,-0.014203298000000001,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
76,SG_13,False,0.0135771407,,Single Gene iModulon 13,Single Gene
1,Polyketide Synthase Complex,False,0.0130394405,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
35,Unc_4,False,-0.012988451600000001,,Uncharacterized iModulon 4,Uncharacterized
61,Nucleic Acid Hydrolysis ,False,-0.0122864845,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
6,MarR,False,0.0121579071,marR,Transcription factor that regulates the response to acid stress,Acid Stress
65,SG_10,False,-0.0118242767,,Single Gene iModulon 10,Single Gene
40,KstR2,False,-0.0109318739,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
23,PrpR,False,0.010788955900000001,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
69,Rv0135+Rv1019,False,-0.0105713796,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
7,GroEL-GroES Complex,False,0.0103831362,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
62,Rv2488c,False,0.0103758006,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
4,WhiB4,False,-0.010307087500000001,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
32,Unc_3,False,-0.0102705365,,Uncharacterized iModulon 3,Uncharacterized
36,Fumarate Reductase,False,-0.0102066554,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
2,IniR,False,-0.009827306000000001,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
