,name,x,y,cog,color,link
meta,start,0.0720260118180145,,,,
Rv0001,dnaA,1,-0.0028599562,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,0.0022734955,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0009449154000000001,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0052100935000000004,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.0086706447,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0107787101,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0048088006,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0083974643,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.012345407400000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0019851374000000002,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0132520707,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0075922397,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0026605350000000003,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0104032228,Transcription,#000000,
Rv0015c,pknA,17467,-0.0118370829,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0056299065,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0043725805,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0027675883,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0124613914,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0087655566,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.0042006745,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0066480109,Transcription,#000000,
Rv0023,Rv0023,27595,0.0123996172,Transcription,#000000,
Rv0024,Rv0024,28362,-0.007328417,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0032413998,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0003693505,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0075408198,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.0012876618000000001,Function unknown,#0000ff,
Rv0029,Rv0029,32057,0.0035068545,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.010851468000000001,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.019441361900000002,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0155638582,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0153440441,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.004537037900000001,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0051435106,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.007792624200000001,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,0.0066014422,Transcription,#000000,
Rv0039c,Rv0039c,42004,0.0059734859000000005,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0044515817,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.008948313900000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0014232272,Transcription,#000000,
Rv0043c,Rv0043c,47366,-8.52955e-05,Transcription,#000000,
Rv0044c,Rv0044c,48233,0.016296476600000002,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,-0.0103019079,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.025966445600000002,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.0190303279,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0049691498,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.0030102657,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.0048026853,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0041817600000000005,Function unknown,#0000ff,
Rv0052,Rv0052,57410,-0.0002960636,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0008076893,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.007584195300000001,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,-0.0153353493,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,-0.0118273614,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.0057352855,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.0050797039,"Replication, recombination and repair",#1e90ff,
