k,Name,in_iM,gene_weight,Regulator,Function,Category
77,Central Carbon Metabolism,True,-0.0513758859,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
42,Nicotinate Metabolism,False,0.0794349843,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
57,SG_8,False,-0.0721804038,,Single Gene iModulon 8,Single Gene
46,Rv2621c,False,-0.049707800600000004,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
26,EspL KO,False,-0.046678046,,Single Gene iModulon that captures EspL knockout,KO
11,EccE1 KO,False,-0.0462689809,,Single Gene iModulon that captures EccE1 knockout,KO
63,SG_9,False,0.0434451352,,Single Gene iModulon 9,Single Gene
44,SG_6,False,-0.0366010763,,Single Genes iModulon 6,Single Gene
12,Mycofactocin Synthesis Pathway,False,-0.0314148768,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
66,M-box,False,-0.0307903668,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
65,SG_10,False,-0.0288722345,,Single Gene iModulon 10,Single Gene
69,Rv0135+Rv1019,False,-0.028287106200000002,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
13,SG_1,False,0.0279047449,,Single Gene iModulon 1,Single Gene
76,SG_13,False,-0.027190673500000002,,Single Gene iModulon 13,Single Gene
18,Unc_1,False,-0.027166851500000002,,Uncharacterized iModulon 1,Uncharacterized
21,MprA,False,0.0248066283,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
54,Unc_7,False,0.024797184700000002,,Uncharacterized iModulon 7,Uncharacterized
6,MarR,False,0.0230157431,marR,Transcription factor that regulates the response to acid stress,Acid Stress
78,Positive Regulation of Growth,False,-0.022067772700000002,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
45,SigD,False,-0.0207875653,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
47,SG_7,False,0.020452588100000002,,Single Gene iModulon 7,Single Gene
35,Unc_4,False,-0.018881612500000002,,Uncharacterized iModulon 4,Uncharacterized
2,IniR,False,-0.018422861500000002,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
43,LysG,False,-0.0178554837,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
71,PDIM;PGL Synthesis,False,0.0178362819,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
70,Lsr2,False,0.017113885000000002,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
72,Unc_8,False,-0.0168137398,,Uncharacterized iModulon 8,Uncharacterized
22,SG_3,False,0.0164044094,,Single Gene iModulon 3,Single Gene
39,SigC,False,-0.0163323541,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
1,Polyketide Synthase Complex,False,-0.0159144773,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
