k,Name,in_iM,gene_weight,Regulator,Function,Category
4,WhiB4,True,0.09656750730000001,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
49,Rv1828/SigH,False,0.0506618927,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
40,KstR2,False,0.0275362889,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
34,MbcA+Rv3249c+Rv3066,False,-0.0258459157,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
26,EspL KO,False,-0.0247021711,,Single Gene iModulon that captures EspL knockout,KO
42,Nicotinate Metabolism,False,0.0214730921,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
29,Blal,False,-0.0202646054,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
20,FasR,False,-0.0176688327,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
37,Rv3095,False,-0.017453734800000002,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
66,M-box,False,0.0169126604,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
18,Unc_1,False,0.0163795687,,Uncharacterized iModulon 1,Uncharacterized
68,Sulfur Metabolism,False,0.0161150559,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
48,Leucine Related,False,-0.0157212268,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
35,Unc_4,False,-0.0149577401,,Uncharacterized iModulon 4,Uncharacterized
76,SG_13,False,0.0149277005,,Single Gene iModulon 13,Single Gene
63,SG_9,False,-0.0142612624,,Single Gene iModulon 9,Single Gene
69,Rv0135+Rv1019,False,-0.0141477715,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
47,SG_7,False,-0.0131398334,,Single Gene iModulon 7,Single Gene
25,Rv0078+Rv2034,False,-0.0126225967,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
28,WhiB1,False,0.012515506400000001,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
54,Unc_7,False,-0.0124996393,,Uncharacterized iModulon 7,Uncharacterized
58,Zur,False,-0.010653696,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
56,Fatty Acid Biosynthesis,False,-0.01061973,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
51,PhoP,False,-0.0103522619,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
16,Mce3R,False,-0.0095490985,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
33,SG_4,False,0.009436716000000001,,Single Gene iModulon 4,Single Gene
46,Rv2621c,False,-0.0093325639,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
22,SG_3,False,-0.009087848400000001,,Single Gene iModulon 3,Single Gene
61,Nucleic Acid Hydrolysis ,False,-0.0089832524,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
24,Salicylate Induced,False,-0.0089458284,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
19,WhiB6,False,-0.0089138588,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
59,Rv0576,False,-0.0088551457,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
57,SG_8,False,0.0086107853,,Single Gene iModulon 8,Single Gene
50,Unc_6,False,-0.0084334435,,Uncharacterized iModulon 6,Uncharacterized
79,WhiB4/IdeR,False,0.0082062715,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
70,Lsr2,False,-0.007590347900000001,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
78,Positive Regulation of Growth,False,-0.0074182442,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
10,RicR,False,0.0072400442,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
7,GroEL-GroES Complex,False,0.0072190075,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
45,SigD,False,0.0066865455,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
74,SG_12,False,-0.0066135443,,Single Gene iModulon 12,Single Gene
3,PyrR,False,-0.0061168355,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
1,Polyketide Synthase Complex,False,0.0059303637,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
