,name,x,y,cog,color,link
meta,start,0.10632246926505551,,,,
Rv0001,dnaA,1,0.0176231624,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,0.009306477700000001,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0008742434,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0115178688,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.0024090350000000003,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.0032431459,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0125779959,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0027125946000000002,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0019176168,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0039861647,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,0.0006470885,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0149156171,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.012179644600000001,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0045174681,Transcription,#000000,
Rv0015c,pknA,17467,0.0030583726,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0093659856,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,0.007990993200000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,0.0044420124000000005,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0044285332,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.006882435,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.0157758245,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0315637223,Transcription,#000000,
Rv0023,Rv0023,27595,0.0075138845,Transcription,#000000,
Rv0024,Rv0024,28362,0.0111292612,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0069939045,Function unknown,#0000ff,
