,name,x,y,cog,color,link
meta,start,0.09204309083756151,,,,
Rv0001,dnaA,1,0.0049811205,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,0.0029615714000000002,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,0.0012868994000000001,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0026320492,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0063727647,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0014127217,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0047102323000000005,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0075938671,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0097033934,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.014241170400000001,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.016573255800000002,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,0.0049721107,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0017721211,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0015520853,Transcription,#000000,
Rv0015c,pknA,17467,0.0089791518,Transcription,#000000,
Rv0016c,pbpA,18759,0.006398362,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,0.0086062442,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,0.0024355793,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0157354437,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.0042386548,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0041163696,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0255209073,Transcription,#000000,
Rv0023,Rv0023,27595,0.0001390638,Transcription,#000000,
Rv0024,Rv0024,28362,-0.0039047904,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0056139195,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0048576994,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.0064939545,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0071134023,Function unknown,#0000ff,
Rv0029,Rv0029,32057,0.0023967252000000002,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0022303111,Function unknown,#0000ff,
Rv0032,bioF2,34295,0.0186934903,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,0.0108682992,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,0.0013539421000000002,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0124173861,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0027381494,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0011858580000000001,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0028767878000000003,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.0014188362,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,0.0002919303,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.0006510523,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0043053612,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0003121341,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0006423666,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0028902419000000003,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.0028784534,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,0.015433461400000001,Transcription,#000000,
Rv0048c,Rv0048c,51828,0.007232448000000001,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.0023820679,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.0037306712,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,-0.0072884274,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0014946863,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0012974952000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.005214854200000001,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.021127931000000003,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,-0.0009621536000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.0011972881,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.0022116618,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.0029125881000000003,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,0.0014980671,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0037135049,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.009325505000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,-0.008718169500000001,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.0039092250000000005,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,0.0011900614,Function unknown,#0000ff,
Rv0064A,vapB1,71589,0.0049420586,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,-0.005285490800000001,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.008053073000000001,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,-0.0084880812,Transcription,#000000,
Rv0068,Rv0068,75301,0.0037989609,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,-0.00048301430000000003,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,-0.008327325,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.03179628,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,-0.0003486066,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,0.0001028666,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,-0.0013473709,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,0.0046694322,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.018288954200000002,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,0.0007852725,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.0011450129,Transcription,#000000,
Rv0078A,Rv0078A,87208,-0.0115885979,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,-0.00039607950000000004,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,-0.0115012858,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,0.0027987717,Transcription,#000000,
Rv0081,Rv0081,89575,-0.0391690248,Transcription,#000000,
Rv0082,Rv0082,89924,-0.0202748069,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,0.0009631187,Energy production and conversion,#708090,
Rv0084,hycD,92328,0.0155760223,Energy production and conversion,#708090,
Rv0085,hycP,93289,-0.0032911124000000003,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.004843227,Energy production and conversion,#708090,
Rv0087,hycE,95414,-0.0007081022,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,0.0032729904,Function unknown,#0000ff,
Rv0089,Rv0089,97758,-0.0248004866,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.0035035772,Function unknown,#0000ff,
Rv0091,mtn,99684,-0.0094943331,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,0.0207660292,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,-0.0056275864000000005,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,0.0067819868000000005,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,0.0005884633,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,0.0069797345,Cell motility,#da70d6,
Rv0097,Rv0097,106734,-0.002342916,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,0.0017521091,Function unknown,#0000ff,
Rv0099,fadD10,108156,-0.0018172644,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,0.018525564600000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.0081594006,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,0.0143009745,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,0.00021015980000000002,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,0.028477844300000003,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,0.042283798000000004,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,0.0019220716,Function unknown,#0000ff,
Rv0107c,ctpI,125643,0.0017705057000000001,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,-0.0093792243,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,0.0114410337,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,-0.0028029052,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-0.0032532533000000003,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0164437025,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.0210543017,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.0109861826,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.007090421800000001,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,-0.0267267035,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,0.012276997900000001,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.017181929500000002,Transcription,#000000,
Rv0118c,oxcA,142128,0.0015737667000000001,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0075280406,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,-0.0081218997,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,0.0086241103,Function unknown,#0000ff,
Rv0122,Rv0122,148491,-0.0109856373,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,-0.009681944100000001,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,-0.007636481400000001,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.0100462846,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,0.0073916659,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,-0.0012122039000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,-0.0010079979,Function unknown,#0000ff,
Rv0129c,fbpC,156578,0.006001377600000001,Function unknown,#0000ff,
Rv0130,htdZ,157847,-0.0214771677,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,-0.0178142714,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,0.015511450900000001,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,-0.002555382,Transcription,#000000,
Rv0134,ephF,161771,0.0026311754,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,0.0016227697,Transcription,#000000,
Rv0136,cyp138,163366,-0.0045823395,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,0.0057754573,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,-0.0013182793,Function unknown,#0000ff,
Rv0139,Rv0139,165827,0.0038958286000000003,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,0.0079812682,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,-0.002360553,Function unknown,#0000ff,
Rv0142,Rv0142,167711,-0.010433732900000001,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,0.0052926955,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,-0.0041269522,Transcription,#000000,
Rv0145,Rv0145,171215,0.0075946269,Coenzyme transport and metabolism,#d3d3d3,
Rv0146,Rv0146,172211,-0.0018962703000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0147,Rv0147,173238,0.0012669407,Energy production and conversion,#708090,
Rv0148,Rv0148,174833,-0.0060769667,Lipid transport and metabolism,#87cefa,
Rv0149,Rv0149,175700,0.00048799870000000003,Energy production and conversion,#708090,
Rv0150c,Rv0150c,176665,0.0076624477,No COG annotation,#00bfbf,
Rv0151c,PE1,177543,-0.0163549768,Cell motility,#da70d6,
Rv0152c,PE2,179319,0.0050164853,Cell motility,#da70d6,
Rv0153c,ptbB,181155,-0.0038193787000000002,Signal transduction mechanisms,#f4a460,
Rv0154c,fadE2,181987,0.008568291300000001,Lipid transport and metabolism,#87cefa,
Rv0155,pntAa,183622,0.0002233888,Energy production and conversion,#708090,
Rv0156,pntAb,184723,-0.0151757339,Energy production and conversion,#708090,
Rv0157,pntB,185052,-0.0038000573,Energy production and conversion,#708090,
Rv0157A,Rv0157A,186495,0.0322788528,Function unknown,#0000ff,
Rv0158,Rv0158,186785,0.0166468,Transcription,#000000,
Rv0159c,PE3,187433,-0.0022345670000000002,Cell motility,#da70d6,
Rv0160c,PE4,188931,0.025937204000000002,Cell motility,#da70d6,
Rv0161,Rv0161,190607,-0.010131879100000001,Energy production and conversion,#708090,
Rv0162c,adhE1,191984,0.015074103200000001,Energy production and conversion,#708090,
Rv0163,Rv0163,193117,-0.0497899349,Function unknown,#0000ff,
Rv0164,TB18.5,193626,-0.0001110136,Lipid transport and metabolism,#87cefa,
Rv0165c,mce1R,194144,0.009834634,Transcription,#000000,
Rv0166,fadD5,194993,-0.0060254620000000005,Lipid transport and metabolism,#87cefa,
Rv0167,yrbE1A,196861,-0.0038301518000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0168,yrbE1B,197660,-0.00021375150000000002,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0169,mce1A,198534,0.0032877304,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0170,mce1B,199895,0.0050406372,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0171,mce1C,200932,0.0048123804,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0172,mce1D,202476,0.0045762667000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0173,lprK,204065,0.007777570100000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0174,mce1F,205231,0.0074208069,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0175,Rv0175,206814,0.0043789803,No COG annotation,#00bfbf,
Rv0176,Rv0176,207452,-0.0018080481,Function unknown,#0000ff,
Rv0177,Rv0177,208417,-0.0034797340000000004,No COG annotation,#00bfbf,
Rv0178,Rv0178,208938,0.0040664189,No COG annotation,#00bfbf,
Rv0179c,lprO,209703,-0.0032432368000000003,Function unknown,#0000ff,
Rv0180c,Rv0180c,210892,-0.0008717498000000001,Function unknown,#0000ff,
Rv0181c,Rv0181c,212277,0.009280148200000001,Function unknown,#0000ff,
Rv0182c,sigG,213028,0.0081207104,Transcription,#000000,
Rv0183,Rv0183,214088,0.0054724555,Lipid transport and metabolism,#87cefa,
Rv0184,Rv0184,214969,0.0021384828,Function unknown,#0000ff,
Rv0185,Rv0185,215715,-0.00456096,No COG annotation,#00bfbf,
Rv0186,bglS,216269,0.0182653665,Carbohydrate transport and metabolism,#ffc0cb,
Rv0186A,mymT,218390,0.0083865169,No COG annotation,#00bfbf,
Rv0187,Rv0187,218705,0.0145903764,Function unknown,#0000ff,
Rv0188,Rv0188,219486,0.0032732408,Function unknown,#0000ff,
Rv0189c,ilvD,219996,0.0052135699,Amino acid transport and metabolism,#ff0000,
Rv0190,ricR,221871,-0.0040894158,Function unknown,#0000ff,
Rv0191,Rv0191,222289,-0.0004809456,Amino acid transport and metabolism,#ff0000,
Rv0192,Rv0192,223564,0.0039765401,Function unknown,#0000ff,
Rv0193c,Rv0193c,224724,0.0190546906,No COG annotation,#00bfbf,
Rv0194,Rv0194,226878,-0.0024899894,Defense mechanisms,#90ee90,
Rv0195,Rv0195,230899,-0.0441761641,Transcription,#000000,
Rv0196,Rv0196,231647,-0.008827680000000001,Transcription,#000000,
Rv0197,Rv0197,232231,0.019705891200000002,Energy production and conversion,#708090,
Rv0198c,zmp1,234516,-0.0041709997000000006,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0199,Rv0199,236550,0.0014965577000000002,No COG annotation,#00bfbf,
Rv0200,Rv0200,237206,-0.0008370614000000001,No COG annotation,#00bfbf,
Rv0201c,Rv0201c,237892,0.0008720758,No COG annotation,#00bfbf,
Rv0202c,mmpL11,238392,0.0031963343,Function unknown,#0000ff,
Rv0203,Rv0203,241514,-0.0035318078,Function unknown,#0000ff,
Rv0204c,Rv0204c,241976,0.00996122,Function unknown,#0000ff,
Rv0205,Rv0205,243384,0.0134483073,Function unknown,#0000ff,
Rv0206c,mmpL3,244484,-0.0006722848,Function unknown,#0000ff,
Rv0207c,Rv0207c,247384,0.0074263712,Function unknown,#0000ff,
Rv0208c,Rv0208c,248115,-0.0024694932,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0209,Rv0209,249038,-0.0045732132000000005,Function unknown,#0000ff,
Rv0210,Rv0210,250120,0.0042290900000000005,Function unknown,#0000ff,
Rv0211,pckA,251782,-0.0108224409,Energy production and conversion,#708090,
Rv0212c,nadR,253669,0.0025129942000000002,Coenzyme transport and metabolism,#d3d3d3,
Rv0213c,Rv0213c,254637,-0.0031351135000000003,Energy production and conversion,#708090,
Rv0214,fadD4,256064,0.0005811417,Lipid transport and metabolism,#87cefa,
Rv0216,Rv0216,258913,-0.0040192901000000005,Lipid transport and metabolism,#87cefa,
Rv0217c,lipW,259923,0.0017314189,Lipid transport and metabolism,#87cefa,
Rv0218,Rv0218,260924,0.0127316448,Function unknown,#0000ff,
Rv0219,Rv0219,262254,-0.0423606113,No COG annotation,#00bfbf,
Rv0220,lipC,262812,-0.0025446820000000004,Lipid transport and metabolism,#87cefa,
Rv0221,Rv0221,264067,-0.0061819153,Lipid transport and metabolism,#87cefa,
Rv0222,echA1,265507,-0.0004135583,Lipid transport and metabolism,#87cefa,
Rv0223c,Rv0223c,266301,-0.0062674874000000005,Energy production and conversion,#708090,
Rv0224c,Rv0224c,267863,0.0066581850000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0225,Rv0225,268663,-0.0066014587,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0226c,Rv0226c,269834,0.0011720633,No COG annotation,#00bfbf,
Rv0227c,Rv0227c,271574,-0.0022337693,Function unknown,#0000ff,
Rv0228,Rv0228,273055,0.0068047673,Lipid transport and metabolism,#87cefa,
Rv0229c,Rv0229c,274306,-0.0035528823,Function unknown,#0000ff,
Rv0230c,php,274983,0.0059268640000000004,Function unknown,#0000ff,
Rv0231,fadE4,276058,-0.0049864652,Lipid transport and metabolism,#87cefa,
Rv0232,Rv0232,277899,0.0114467512,Transcription,#000000,
Rv0233,nrdB,278585,0.0034802577000000003,Nucleotide transport and metabolism,#87ceeb,
Rv0234c,gabD1,279605,0.002825863,Energy production and conversion,#708090,
Rv0235c,Rv0235c,281166,-0.0027334588,Function unknown,#0000ff,
Rv0236c,aftD,282649,0.0033576047,Lipid transport and metabolism,#87cefa,
Rv0236A,Rv0236A,286898,-0.0076829569,Function unknown,#0000ff,
Rv0237,lpqI,287186,-0.0054622970000000005,Carbohydrate transport and metabolism,#ffc0cb,
Rv0238,Rv0238,288428,0.0112361019,Transcription,#000000,
Rv0239,vapB24,289104,-0.0058775996,No COG annotation,#00bfbf,
Rv0240,vapC24,289345,0.0137576322,Carbohydrate transport and metabolism,#ffc0cb,
Rv0241c,htdX,289812,-0.0192095025,Lipid transport and metabolism,#87cefa,
Rv0242c,fabG4,290665,-0.0075391373,Lipid transport and metabolism,#87cefa,
Rv0243,fadA2,292171,-0.0048612969,Lipid transport and metabolism,#87cefa,
Rv0244c,fadE5,293798,0.0079781945,Lipid transport and metabolism,#87cefa,
Rv0245,Rv0245,296005,0.0012762225,Function unknown,#0000ff,
Rv0246,Rv0246,296809,0.015557986800000001,Amino acid transport and metabolism,#ff0000,
Rv0247c,Rv0247c,298116,0.0103300734,Energy production and conversion,#708090,
Rv0248c,Rv0248c,298863,0.008573903,Energy production and conversion,#708090,
Rv0249c,Rv0249c,300834,0.012195307300000001,Function unknown,#0000ff,
Rv0250c,Rv0250c,301735,-0.0035430669,No COG annotation,#00bfbf,
Rv0251c,hsp,302173,-0.0195852285,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0252,nirB,302866,-0.0088116679,Energy production and conversion,#708090,
Rv0253,nirD,305453,0.0147555506,Inorganic ion transport and metabolism,#8b4513,
Rv0254c,cobU,305825,0.0032659494000000003,Coenzyme transport and metabolism,#d3d3d3,
Rv0255c,cobQ1,306374,-5.04016e-05,Coenzyme transport and metabolism,#d3d3d3,
Rv0256c,PPE2,307877,0.0111633576,Cell motility,#da70d6,
Rv0257,Rv0257,309699,-0.012710105800000001,No COG annotation,#00bfbf,
Rv0258c,Rv0258c,310294,0.005138022,Transcription,#000000,
Rv0259c,Rv0259c,310774,-0.0077105415,Function unknown,#0000ff,
Rv0260c,Rv0260c,311514,-0.0020726259,Coenzyme transport and metabolism,#d3d3d3,
