k,Name,in_iM,gene_weight,Regulator,Function,Category
67,Peptidoglycan Biosynthesis,False,0.0522366681,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
41,Unc_5,False,0.031054993500000003,,Uncharacterized iModulon 5,Uncharacterized
27,Unc_2,False,-0.0251531446,,Uncharacterized iModulon 2,Uncharacterized
69,Rv0135+Rv1019,False,-0.022558432200000002,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
28,WhiB1,False,-0.0179579533,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
18,Unc_1,False,0.017714292700000002,,Uncharacterized iModulon 1,Uncharacterized
48,Leucine Related,False,0.017170788200000002,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
15,BkaR,False,0.0169687079,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
72,Unc_8,False,-0.0163142537,,Uncharacterized iModulon 8,Uncharacterized
20,FasR,False,-0.015111707700000001,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
31,ArgR,False,-0.015087713,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
3,PyrR,False,-0.0150286142,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
61,Nucleic Acid Hydrolysis ,False,-0.0141110547,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
6,MarR,False,-0.0130478737,marR,Transcription factor that regulates the response to acid stress,Acid Stress
43,LysG,False,0.012508060100000001,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
75,Unc_9,False,0.0123079061,,Uncharacterized iModulon 9,Uncharacterized
35,Unc_4,False,-0.012049273400000001,,Uncharacterized iModulon 4,Uncharacterized
63,SG_9,False,-0.0118652947,,Single Gene iModulon 9,Single Gene
74,SG_12,False,0.0112560388,,Single Gene iModulon 12,Single Gene
45,SigD,False,0.011003511,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
12,Mycofactocin Synthesis Pathway,False,0.0109526928,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
21,MprA,False,-0.0108809816,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
17,VirS,False,0.0105029927,virS,Transcription factor that is activated and responds to acidic environments,Redox
54,Unc_7,False,0.0104334014,,Uncharacterized iModulon 7,Uncharacterized
38,SG_5,False,0.010300432,,Single Gene iModulon 5,Single Gene
71,PDIM;PGL Synthesis,False,0.0099043441,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
70,Lsr2,False,-0.0098100148,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
10,RicR,False,-0.009806747900000001,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
56,Fatty Acid Biosynthesis,False,-0.0095357998,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
66,M-box,False,0.0093095765,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
59,Rv0576,False,0.0080346796,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
8,IdeR,False,-0.0077716093,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
77,Central Carbon Metabolism,False,0.0075819368,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
5,DevR-1,False,-0.0074694212000000005,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
79,WhiB4/IdeR,False,-0.0072431027,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
37,Rv3095,False,-0.0069870721,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
40,KstR2,False,-0.0069602609,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
25,Rv0078+Rv2034,False,-0.0065625621000000006,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
68,Sulfur Metabolism,False,0.0061064056,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
2,IniR,False,0.0058621289,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
60,Rv0681,False,0.0057460153,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
58,Zur,False,-0.0056532005,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
16,Mce3R,False,0.0055595720000000005,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
57,SG_8,False,0.0054939653000000005,,Single Gene iModulon 8,Single Gene
32,Unc_3,False,0.0047061785,,Uncharacterized iModulon 3,Uncharacterized
9,SigK,False,0.0046982078000000005,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
52,DevR-2,False,0.0046687756,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
22,SG_3,False,0.0046119920000000005,,Single Gene iModulon 3,Single Gene
65,SG_10,False,0.0045788055,,Single Gene iModulon 10,Single Gene
33,SG_4,False,-0.0043200393,,Single Gene iModulon 4,Single Gene
13,SG_1,False,-0.0041068654000000005,,Single Gene iModulon 1,Single Gene
51,PhoP,False,-0.0040277787,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
26,EspL KO,False,0.004008282,,Single Gene iModulon that captures EspL knockout,KO
34,MbcA+Rv3249c+Rv3066,False,0.0038095280000000004,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
23,PrpR,False,0.0038032785,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
62,Rv2488c,False,0.0035612801,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
0,SigH,False,0.0035427978,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
78,Positive Regulation of Growth,False,0.0034750854000000003,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
39,SigC,False,-0.0032240244,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
46,Rv2621c,False,0.0031737832,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
30,HPT-2b Induced,False,-0.0030354775,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
47,SG_7,False,0.002850033,,Single Gene iModulon 7,Single Gene
76,SG_13,False,0.0026419691,,Single Gene iModulon 13,Single Gene
36,Fumarate Reductase,False,0.0025995785,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
1,Polyketide Synthase Complex,False,0.0025922732,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
7,GroEL-GroES Complex,False,0.0024927803,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
50,Unc_6,False,-0.0024248825,,Uncharacterized iModulon 6,Uncharacterized
29,Blal,False,0.002112642,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
24,Salicylate Induced,False,0.0017927004,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
11,EccE1 KO,False,-0.0016766764000000001,,Single Gene iModulon that captures EccE1 knockout,KO
14,SG_2,False,-0.0016539214,,Single Gene iModulon 2,Single Gene
64,Mce1R,False,0.0015322640000000002,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
49,Rv1828/SigH,False,0.0013451997,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
42,Nicotinate Metabolism,False,-0.001336932,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
73,SG_11,False,-0.0013021482,,Single Gene iModulon 11,Single Gene
55,WhiB7,False,0.0012218546,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
53,Rv1776c+WhiB4,False,0.0008085249,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
19,WhiB6,False,0.0007163796,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
44,SG_6,False,0.000482538,,Single Genes iModulon 6,Single Gene
4,WhiB4,False,0.0002319839,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
