k,Name,in_iM,gene_weight,Regulator,Function,Category
20,FasR,True,0.1407006138,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
16,Mce3R,False,-0.0312897439,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
54,Unc_7,False,-0.030962013400000002,,Uncharacterized iModulon 7,Uncharacterized
69,Rv0135+Rv1019,False,0.029275517900000003,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
67,Peptidoglycan Biosynthesis,False,-0.028770727200000002,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
27,Unc_2,False,0.025875820100000002,,Uncharacterized iModulon 2,Uncharacterized
23,PrpR,False,-0.024519823000000003,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
17,VirS,False,0.0207597766,virS,Transcription factor that is activated and responds to acidic environments,Redox
46,Rv2621c,False,-0.0196124101,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
2,IniR,False,-0.0194995075,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
60,Rv0681,False,0.0181598492,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
58,Zur,False,0.0177298315,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
50,Unc_6,False,0.0167981331,,Uncharacterized iModulon 6,Uncharacterized
66,M-box,False,0.0158871946,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
40,KstR2,False,-0.015087661300000001,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
70,Lsr2,False,-0.0150449912,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
78,Positive Regulation of Growth,False,-0.0141833918,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
13,SG_1,False,-0.012944897700000001,,Single Gene iModulon 1,Single Gene
57,SG_8,False,-0.0129311363,,Single Gene iModulon 8,Single Gene
53,Rv1776c+WhiB4,False,-0.0122429983,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
68,Sulfur Metabolism,False,0.011655226500000001,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
35,Unc_4,False,-0.011213713,,Uncharacterized iModulon 4,Uncharacterized
71,PDIM;PGL Synthesis,False,0.011020723000000001,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
31,ArgR,False,0.0108788884,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
15,BkaR,False,0.010116529800000001,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
26,EspL KO,False,0.0095546838,,Single Gene iModulon that captures EspL knockout,KO
55,WhiB7,False,-0.008661269000000001,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
0,SigH,False,0.0084338833,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
52,DevR-2,False,-0.0081893529,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
59,Rv0576,False,-0.008180593,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
76,SG_13,False,0.0080333261,,Single Gene iModulon 13,Single Gene
7,GroEL-GroES Complex,False,0.0075180449000000005,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
51,PhoP,False,-0.007019488700000001,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
56,Fatty Acid Biosynthesis,False,0.0068568357,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
5,DevR-1,False,0.0066072603,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
33,SG_4,False,0.0064539348,,Single Gene iModulon 4,Single Gene
38,SG_5,False,0.0064370878000000005,,Single Gene iModulon 5,Single Gene
42,Nicotinate Metabolism,False,-0.006321979,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
21,MprA,False,-0.006253116,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
34,MbcA+Rv3249c+Rv3066,False,0.0061923537,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
8,IdeR,False,-0.0060779666,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
19,WhiB6,False,0.0060348208,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
43,LysG,False,0.005640473,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
4,WhiB4,False,-0.0054994066,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
14,SG_2,False,-0.0054031768,,Single Gene iModulon 2,Single Gene
73,SG_11,False,-0.0052711555,,Single Gene iModulon 11,Single Gene
44,SG_6,False,0.0051137837,,Single Genes iModulon 6,Single Gene
12,Mycofactocin Synthesis Pathway,False,0.0045224084000000005,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
37,Rv3095,False,0.0042058804000000005,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
61,Nucleic Acid Hydrolysis ,False,0.004159378,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
75,Unc_9,False,0.0040943442,,Uncharacterized iModulon 9,Uncharacterized
39,SigC,False,0.0038807058,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
65,SG_10,False,0.0037418903,,Single Gene iModulon 10,Single Gene
36,Fumarate Reductase,False,-0.0036804052,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
30,HPT-2b Induced,False,0.0035517494,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
3,PyrR,False,0.0035514211,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
63,SG_9,False,0.0034666145,,Single Gene iModulon 9,Single Gene
10,RicR,False,-0.0032878049,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
1,Polyketide Synthase Complex,False,0.0027474321,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
79,WhiB4/IdeR,False,-0.0027292004,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
48,Leucine Related,False,0.0025803707,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
6,MarR,False,0.0025578936,marR,Transcription factor that regulates the response to acid stress,Acid Stress
72,Unc_8,False,-0.002419337,,Uncharacterized iModulon 8,Uncharacterized
18,Unc_1,False,0.0022163103,,Uncharacterized iModulon 1,Uncharacterized
25,Rv0078+Rv2034,False,0.0021559371,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
62,Rv2488c,False,-0.002142239,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
45,SigD,False,-0.0019453670000000001,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
24,Salicylate Induced,False,-0.0019149208000000001,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
74,SG_12,False,0.0018515557,,Single Gene iModulon 12,Single Gene
49,Rv1828/SigH,False,0.0018207893,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
29,Blal,False,0.0017556725,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
47,SG_7,False,-0.0013288416,,Single Gene iModulon 7,Single Gene
64,Mce1R,False,-0.0010208335,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
41,Unc_5,False,0.0009217259000000001,,Uncharacterized iModulon 5,Uncharacterized
77,Central Carbon Metabolism,False,-0.0007676176,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
22,SG_3,False,-0.0007260029,,Single Gene iModulon 3,Single Gene
28,WhiB1,False,0.000640902,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
11,EccE1 KO,False,0.0002657543,,Single Gene iModulon that captures EccE1 knockout,KO
9,SigK,False,-7.676800000000001e-05,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
32,Unc_3,False,-4.60472e-05,,Uncharacterized iModulon 3,Uncharacterized
