,name,x,y,cog,color,link
meta,start,0.15259563898800751,,,,
Rv0001,dnaA,1,0.018863403900000002,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0024601053000000003,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,0.0099735052,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0053162202,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.012055482000000001,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0078736488,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0094538773,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.006414928800000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,0.006025421,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.0061717775,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0037135689000000003,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,0.0040062357,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0018312616,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0024033683,Transcription,#000000,
Rv0015c,pknA,17467,0.008534015,Transcription,#000000,
Rv0016c,pbpA,18759,0.0075076346,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,0.0025924757,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,0.0114415698,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0055881504,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0046315566,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.005304247000000001,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.0007249693,Transcription,#000000,
Rv0023,Rv0023,27595,0.0014636962,Transcription,#000000,
Rv0024,Rv0024,28362,0.0054968241000000004,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0020762387,Function unknown,#0000ff,
Rv0026,Rv0026,29722,0.0020070206,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0016330008,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0061967054,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.011436382200000001,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.0316510296,Function unknown,#0000ff,
Rv0032,bioF2,34295,0.0055861914,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,0.0121233738,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,0.0206837697,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0037399004,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,0.0031718734,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0004236388,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0011989048,Transcription,#000000,
Rv0039c,Rv0039c,42004,0.013967143100000001,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0031181365000000003,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.0088801242,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,0.0086193333,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0041064396,Transcription,#000000,
Rv0044c,Rv0044c,48233,0.013326356800000001,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0144111008,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,0.0243756961,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,0.026873174200000002,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0014929377,Function unknown,#0000ff,
Rv0049,Rv0049,52831,-0.0115062292,Function unknown,#0000ff,
Rv0050,ponA1,53663,0.0020836970000000002,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0051655450000000006,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0038408958000000003,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0113499963,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.0085133004,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,-0.0061026422,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,-0.0086387544,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.008048928,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,0.011565415,"Replication, recombination and repair",#1e90ff,
