k,Name,in_iM,gene_weight,Regulator,Function,Category
21,MprA,False,0.027711458,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
49,Rv1828/SigH,False,0.0244391947,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
28,WhiB1,False,0.021374538000000002,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
43,LysG,False,0.0211245883,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
75,Unc_9,False,-0.0209084813,,Uncharacterized iModulon 9,Uncharacterized
69,Rv0135+Rv1019,False,0.0186416604,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
15,BkaR,False,0.0175459243,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
73,SG_11,False,0.0167438587,,Single Gene iModulon 11,Single Gene
55,WhiB7,False,-0.0164367446,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
31,ArgR,False,-0.015950672500000002,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
48,Leucine Related,False,-0.0152727941,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
76,SG_13,False,-0.0152094906,,Single Gene iModulon 13,Single Gene
1,Polyketide Synthase Complex,False,-0.0147366606,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
9,SigK,False,-0.014480589,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
64,Mce1R,False,-0.014329956500000001,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
17,VirS,False,0.012952142100000001,virS,Transcription factor that is activated and responds to acidic environments,Redox
38,SG_5,False,0.0128917725,,Single Gene iModulon 5,Single Gene
66,M-box,False,-0.0128615463,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
32,Unc_3,False,0.0128020806,,Uncharacterized iModulon 3,Uncharacterized
68,Sulfur Metabolism,False,-0.012682270800000001,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
