,name,x,y,cog,color,link
meta,start,0.057882738412705005,,,,
Rv0001,dnaA,1,-0.0014390894,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,0.003798544,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,0.012963019400000001,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0023524163,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0040846511,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.0082318954,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0067537939,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0022260891,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.009854422100000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.000916062,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,0.005072318,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0035048044,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0023607453,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.001959403,Transcription,#000000,
Rv0015c,pknA,17467,-0.006844881200000001,Transcription,#000000,
Rv0016c,pbpA,18759,-0.006138162,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,0.0014949992,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0049868623,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0065741745,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0006215764,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.004593378,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.0202517304,Transcription,#000000,
Rv0023,Rv0023,27595,-0.0100008158,Transcription,#000000,
Rv0024,Rv0024,28362,-0.0110611961,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0007231809,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0009186527000000001,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0030587211,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.0066593508,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0015411557,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0039940232,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0012752733,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.013422476400000001,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,0.0025688345,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0045688798,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0001350903,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,0.0011782287,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0049123255,Transcription,#000000,
Rv0039c,Rv0039c,42004,0.0024260958,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0034677104000000003,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.006668928,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0034144640000000003,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.006006702,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0069807752,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,0.0112212461,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,0.0171791169,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,0.027055081,Transcription,#000000,
Rv0048c,Rv0048c,51828,0.0101870316,Function unknown,#0000ff,
Rv0049,Rv0049,52831,-0.015070454700000001,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.005873094200000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,-0.0100814892,Function unknown,#0000ff,
Rv0052,Rv0052,57410,-0.011795799400000001,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0065500572,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.0115134442,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.0105099606,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0029981718000000003,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,-0.0014326938000000001,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,0.00045940710000000004,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,0.0015561856,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,-0.0024604356,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0019136786,No COG annotation,#00bfbf,
Rv0062,celA1,65552,-0.0107141614,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.0035769777,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,0.0159426015,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,-0.0035756167,Function unknown,#0000ff,
Rv0064A,vapB1,71589,0.0021849145,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,0.0051945855,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.0008242691,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,-0.0016615108,Transcription,#000000,
