k,Name,in_iM,gene_weight,Regulator,Function,Category
35,Unc_4,False,-0.0219053281,,Uncharacterized iModulon 4,Uncharacterized
70,Lsr2,False,-0.020299568400000002,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
18,Unc_1,False,-0.0183892739,,Uncharacterized iModulon 1,Uncharacterized
71,PDIM;PGL Synthesis,False,-0.018304580600000002,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
55,WhiB7,False,-0.0168201139,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
54,Unc_7,False,0.014988189800000001,,Uncharacterized iModulon 7,Uncharacterized
33,SG_4,False,0.0148292004,,Single Gene iModulon 4,Single Gene
53,Rv1776c+WhiB4,False,-0.0136782091,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
21,MprA,False,-0.013602402500000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
28,WhiB1,False,0.012304545,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
77,Central Carbon Metabolism,False,-0.0122658026,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
1,Polyketide Synthase Complex,False,0.0121079129,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
3,PyrR,False,-0.0116914769,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
78,Positive Regulation of Growth,False,0.0116357556,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
34,MbcA+Rv3249c+Rv3066,False,-0.0115200636,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
58,Zur,False,-0.011345173,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
43,LysG,False,-0.0111390055,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
7,GroEL-GroES Complex,False,-0.0101654966,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
39,SigC,False,0.0099723585,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
57,SG_8,False,-0.0094667002,,Single Gene iModulon 8,Single Gene
41,Unc_5,False,0.009307455000000001,,Uncharacterized iModulon 5,Uncharacterized
13,SG_1,False,0.0092660364,,Single Gene iModulon 1,Single Gene
64,Mce1R,False,0.0087257442,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
72,Unc_8,False,0.0085550825,,Uncharacterized iModulon 8,Uncharacterized
6,MarR,False,-0.0085135475,marR,Transcription factor that regulates the response to acid stress,Acid Stress
37,Rv3095,False,-0.0081454308,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
14,SG_2,False,0.0081157881,,Single Gene iModulon 2,Single Gene
68,Sulfur Metabolism,False,0.0079774307,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
4,WhiB4,False,-0.007971885100000001,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
59,Rv0576,False,0.0077587127,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
