k,Name,in_iM,gene_weight,Regulator,Function,Category
18,Unc_1,False,0.0358072198,,Uncharacterized iModulon 1,Uncharacterized
67,Peptidoglycan Biosynthesis,False,0.0338122168,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
24,Salicylate Induced,False,0.0320362842,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
42,Nicotinate Metabolism,False,0.029972857000000002,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
32,Unc_3,False,-0.0255605669,,Uncharacterized iModulon 3,Uncharacterized
73,SG_11,False,0.0217397631,,Single Gene iModulon 11,Single Gene
74,SG_12,False,0.020475871700000002,,Single Gene iModulon 12,Single Gene
21,MprA,False,-0.0201301609,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
76,SG_13,False,-0.0200594452,,Single Gene iModulon 13,Single Gene
28,WhiB1,False,0.019901811000000002,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
33,SG_4,False,-0.0191443304,,Single Gene iModulon 4,Single Gene
30,HPT-2b Induced,False,0.0167602981,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
38,SG_5,False,-0.016520349400000002,,Single Gene iModulon 5,Single Gene
35,Unc_4,False,0.0164626881,,Uncharacterized iModulon 4,Uncharacterized
66,M-box,False,0.0155300138,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
25,Rv0078+Rv2034,False,0.0145709826,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
14,SG_2,False,-0.013739409900000001,,Single Gene iModulon 2,Single Gene
20,FasR,False,-0.013077403000000001,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
58,Zur,False,-0.012542794000000001,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
17,VirS,False,0.011621072500000001,virS,Transcription factor that is activated and responds to acidic environments,Redox
2,IniR,False,-0.0114566111,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
15,BkaR,False,0.0110632178,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
59,Rv0576,False,-0.0109599777,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
6,MarR,False,-0.010935074900000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
55,WhiB7,False,-0.0108369999,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
44,SG_6,False,-0.010665461000000001,,Single Genes iModulon 6,Single Gene
31,ArgR,False,0.0100641324,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
72,Unc_8,False,0.0097344632,,Uncharacterized iModulon 8,Uncharacterized
77,Central Carbon Metabolism,False,0.009630511100000001,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
39,SigC,False,-0.009510004,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
