k,Name,in_iM,gene_weight,Regulator,Function,Category
78,Positive Regulation of Growth,True,0.0779974357,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
4,WhiB4,False,0.032901549700000005,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
27,Unc_2,False,0.027965797900000002,,Uncharacterized iModulon 2,Uncharacterized
68,Sulfur Metabolism,False,-0.025985415100000003,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
54,Unc_7,False,0.0208712152,,Uncharacterized iModulon 7,Uncharacterized
18,Unc_1,False,-0.0207353825,,Uncharacterized iModulon 1,Uncharacterized
51,PhoP,False,-0.0197453415,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
28,WhiB1,False,0.0191079489,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
41,Unc_5,False,0.0190526009,,Uncharacterized iModulon 5,Uncharacterized
57,SG_8,False,0.0189850969,,Single Gene iModulon 8,Single Gene
30,HPT-2b Induced,False,-0.018801383,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
6,MarR,False,0.0181705772,marR,Transcription factor that regulates the response to acid stress,Acid Stress
62,Rv2488c,False,-0.0178467557,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
23,PrpR,False,-0.017656284300000002,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
74,SG_12,False,-0.0176501778,,Single Gene iModulon 12,Single Gene
44,SG_6,False,-0.017190390700000002,,Single Genes iModulon 6,Single Gene
70,Lsr2,False,0.016836315,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
46,Rv2621c,False,0.0152661457,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
71,PDIM;PGL Synthesis,False,-0.014065742000000001,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
43,LysG,False,-0.0139808597,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
55,WhiB7,False,0.0137371325,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
0,SigH,False,-0.013479937,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
9,SigK,False,0.012902487,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
66,M-box,False,0.0126401857,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
56,Fatty Acid Biosynthesis,False,0.012577757200000001,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
17,VirS,False,-0.0117233569,virS,Transcription factor that is activated and responds to acidic environments,Redox
37,Rv3095,False,0.0113255905,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
42,Nicotinate Metabolism,False,0.011284976700000001,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
5,DevR-1,False,0.0110559864,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
