,name,x,y,cog,color,link
meta,start,0.08740102576884351,,,,
Rv0001,dnaA,1,-0.0072617042,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0036917507,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0041436719000000006,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.0031718412,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.0038160074000000003,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0023330127,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0001414823,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0123805514,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,0.0009524697000000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0091940387,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0148979786,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,0.0054723016,Function unknown,#0000ff,
Rv0013,trpG,14914,0.0117560495,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0010548333000000001,Transcription,#000000,
Rv0015c,pknA,17467,-0.0106052366,Transcription,#000000,
Rv0016c,pbpA,18759,0.0072068275000000005,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0015180265,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0019713749,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0011316243,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0016078632,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0053061317,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0242525832,Transcription,#000000,
Rv0023,Rv0023,27595,0.0099116402,Transcription,#000000,
Rv0024,Rv0024,28362,0.0042581573,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0089027397,Function unknown,#0000ff,
Rv0026,Rv0026,29722,0.0035333582,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0203536245,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.0074949836,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0023417057,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0047399086,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0027859132,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0027722659,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0008866805,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.0040788775000000005,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,0.0028482494000000003,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,0.0076563873,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,0.0001764741,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.0096096202,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,0.001981609,Function unknown,#0000ff,
Rv0041,leuS,43562,-0.0025030007000000003,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0106990439,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0131563031,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0013059780000000002,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,-0.014206086500000001,Amino acid transport and metabolism,#ff0000,
