k,Name,in_iM,gene_weight,Regulator,Function,Category
35,Unc_4,False,0.028694037300000003,,Uncharacterized iModulon 4,Uncharacterized
41,Unc_5,False,-0.0282591438,,Uncharacterized iModulon 5,Uncharacterized
77,Central Carbon Metabolism,False,0.0215006841,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
70,Lsr2,False,-0.0207645227,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
37,Rv3095,False,-0.0200449192,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
53,Rv1776c+WhiB4,False,-0.0185971996,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
32,Unc_3,False,0.0177684662,,Uncharacterized iModulon 3,Uncharacterized
6,MarR,False,-0.016518683200000002,marR,Transcription factor that regulates the response to acid stress,Acid Stress
18,Unc_1,False,-0.0143038422,,Uncharacterized iModulon 1,Uncharacterized
79,WhiB4/IdeR,False,0.0139121207,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
67,Peptidoglycan Biosynthesis,False,-0.0132513423,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
22,SG_3,False,0.0124677209,,Single Gene iModulon 3,Single Gene
28,WhiB1,False,-0.0123075152,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
71,PDIM;PGL Synthesis,False,0.0116919554,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
59,Rv0576,False,0.011656277000000001,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
9,SigK,False,-0.0109467986,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
49,Rv1828/SigH,False,0.010133364300000001,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
72,Unc_8,False,-0.010047028000000001,,Uncharacterized iModulon 8,Uncharacterized
76,SG_13,False,0.0097634359,,Single Gene iModulon 13,Single Gene
