k,Name,in_iM,gene_weight,Regulator,Function,Category
45,SigD,False,0.03346391,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
60,Rv0681,False,-0.0300592935,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
24,Salicylate Induced,False,-0.0287505925,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
16,Mce3R,False,-0.0239214941,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
47,SG_7,False,-0.023204286600000002,,Single Gene iModulon 7,Single Gene
64,Mce1R,False,0.0219908202,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
35,Unc_4,False,-0.0209069447,,Uncharacterized iModulon 4,Uncharacterized
34,MbcA+Rv3249c+Rv3066,False,-0.02058681,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
61,Nucleic Acid Hydrolysis ,False,-0.019811119800000002,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
53,Rv1776c+WhiB4,False,-0.018999911600000002,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
65,SG_10,False,-0.0182862538,,Single Gene iModulon 10,Single Gene
67,Peptidoglycan Biosynthesis,False,0.017475816800000002,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
62,Rv2488c,False,0.0163205666,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
68,Sulfur Metabolism,False,0.0151505036,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
71,PDIM;PGL Synthesis,False,0.0150587924,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
48,Leucine Related,False,-0.014191047200000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
75,Unc_9,False,0.0134497693,,Uncharacterized iModulon 9,Uncharacterized
28,WhiB1,False,0.012677965400000001,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
55,WhiB7,False,0.012625192200000001,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
9,SigK,False,-0.0123243068,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
39,SigC,False,-0.012094551700000001,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
44,SG_6,False,-0.0116670513,,Single Genes iModulon 6,Single Gene
7,GroEL-GroES Complex,False,0.011150864600000001,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
42,Nicotinate Metabolism,False,0.0110448312,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
32,Unc_3,False,-0.0100157675,,Uncharacterized iModulon 3,Uncharacterized
54,Unc_7,False,0.0096229508,,Uncharacterized iModulon 7,Uncharacterized
69,Rv0135+Rv1019,False,0.0094475053,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
43,LysG,False,-0.0089541715,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
77,Central Carbon Metabolism,False,0.0087791328,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
17,VirS,False,-0.0084713865,virS,Transcription factor that is activated and responds to acidic environments,Redox
13,SG_1,False,0.0080001959,,Single Gene iModulon 1,Single Gene
72,Unc_8,False,0.0076888462,,Uncharacterized iModulon 8,Uncharacterized
57,SG_8,False,0.0074798827,,Single Gene iModulon 8,Single Gene
6,MarR,False,-0.006722964200000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
33,SG_4,False,-0.0065388635,,Single Gene iModulon 4,Single Gene
18,Unc_1,False,0.0064614481,,Uncharacterized iModulon 1,Uncharacterized
79,WhiB4/IdeR,False,0.0060039956,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
