k,Name,in_iM,gene_weight,Regulator,Function,Category
52,DevR-2,True,0.10291328400000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
53,Rv1776c+WhiB4,False,0.042715387800000004,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
41,Unc_5,False,0.0418731279,,Uncharacterized iModulon 5,Uncharacterized
64,Mce1R,False,0.0352119414,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
69,Rv0135+Rv1019,False,-0.0325751606,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
12,Mycofactocin Synthesis Pathway,False,-0.0306284773,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
10,RicR,False,-0.0278652755,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
49,Rv1828/SigH,False,-0.0243035841,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
25,Rv0078+Rv2034,False,-0.0231047132,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
16,Mce3R,False,-0.0200330941,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
18,Unc_1,False,-0.0198478623,,Uncharacterized iModulon 1,Uncharacterized
46,Rv2621c,False,-0.0192312457,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
54,Unc_7,False,0.0187411587,,Uncharacterized iModulon 7,Uncharacterized
66,M-box,False,-0.0185785096,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
76,SG_13,False,0.0169601518,,Single Gene iModulon 13,Single Gene
24,Salicylate Induced,False,-0.0168458864,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
5,DevR-1,False,0.0159328948,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
2,IniR,False,0.015484837500000001,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
21,MprA,False,0.015384831500000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
71,PDIM;PGL Synthesis,False,-0.015293743,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
56,Fatty Acid Biosynthesis,False,-0.0150800234,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
39,SigC,False,0.014687887200000001,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
43,LysG,False,0.0138200551,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
67,Peptidoglycan Biosynthesis,False,-0.0134173312,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
4,WhiB4,False,-0.0133381261,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
27,Unc_2,False,0.013241888700000001,,Uncharacterized iModulon 2,Uncharacterized
38,SG_5,False,-0.0132351915,,Single Gene iModulon 5,Single Gene
50,Unc_6,False,-0.0128315326,,Uncharacterized iModulon 6,Uncharacterized
59,Rv0576,False,-0.012583476900000001,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
6,MarR,False,0.012185613000000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
60,Rv0681,False,-0.010417416,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
