k,Name,in_iM,gene_weight,Regulator,Function,Category
12,Mycofactocin Synthesis Pathway,True,0.2859095626,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
65,SG_10,False,0.0510027236,,Single Gene iModulon 10,Single Gene
71,PDIM;PGL Synthesis,False,-0.038350374,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
32,Unc_3,False,0.033892337200000004,,Uncharacterized iModulon 3,Uncharacterized
60,Rv0681,False,-0.028998302700000003,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
35,Unc_4,False,0.028414798,,Uncharacterized iModulon 4,Uncharacterized
69,Rv0135+Rv1019,False,-0.026799961900000002,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
50,Unc_6,False,-0.0259849218,,Uncharacterized iModulon 6,Uncharacterized
45,SigD,False,0.024706666500000002,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
6,MarR,False,0.0222461677,marR,Transcription factor that regulates the response to acid stress,Acid Stress
64,Mce1R,False,-0.0218712283,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
15,BkaR,False,-0.019936976800000002,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
14,SG_2,False,0.0191935275,,Single Gene iModulon 2,Single Gene
42,Nicotinate Metabolism,False,0.0186008859,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
75,Unc_9,False,0.018222746,,Uncharacterized iModulon 9,Uncharacterized
41,Unc_5,False,0.0181076356,,Uncharacterized iModulon 5,Uncharacterized
76,SG_13,False,0.0169305665,,Single Gene iModulon 13,Single Gene
10,RicR,False,-0.0168550245,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
17,VirS,False,-0.0166539141,virS,Transcription factor that is activated and responds to acidic environments,Redox
