k,Name,in_iM,gene_weight,Regulator,Function,Category
12,Mycofactocin Synthesis Pathway,False,-0.0369372436,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
11,EccE1 KO,False,0.0253446796,,Single Gene iModulon that captures EccE1 knockout,KO
33,SG_4,False,-0.0252478429,,Single Gene iModulon 4,Single Gene
14,SG_2,False,0.0249668433,,Single Gene iModulon 2,Single Gene
44,SG_6,False,0.0247499705,,Single Genes iModulon 6,Single Gene
54,Unc_7,False,0.0214837799,,Uncharacterized iModulon 7,Uncharacterized
78,Positive Regulation of Growth,False,0.0205055148,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
15,BkaR,False,-0.019631580200000002,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
75,Unc_9,False,0.0189059975,,Uncharacterized iModulon 9,Uncharacterized
65,SG_10,False,-0.018890610800000002,,Single Gene iModulon 10,Single Gene
13,SG_1,False,0.0180795435,,Single Gene iModulon 1,Single Gene
51,PhoP,False,0.015522438900000001,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
46,Rv2621c,False,-0.0148401194,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
36,Fumarate Reductase,False,-0.0141599767,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
64,Mce1R,False,-0.0140021138,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
58,Zur,False,0.0136908276,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
47,SG_7,False,0.0136188261,,Single Gene iModulon 7,Single Gene
66,M-box,False,-0.0134383183,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
55,WhiB7,False,-0.0129413214,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
35,Unc_4,False,0.0120944976,,Uncharacterized iModulon 4,Uncharacterized
48,Leucine Related,False,-0.0112366555,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
77,Central Carbon Metabolism,False,-0.0110534117,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
57,SG_8,False,0.0108077202,,Single Gene iModulon 8,Single Gene
53,Rv1776c+WhiB4,False,0.0107123025,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
9,SigK,False,0.0104449074,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
3,PyrR,False,-0.0104312254,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
79,WhiB4/IdeR,False,-0.0101083751,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
50,Unc_6,False,-0.0100152431,,Uncharacterized iModulon 6,Uncharacterized
69,Rv0135+Rv1019,False,-0.009469853700000001,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
41,Unc_5,False,-0.009443207700000001,,Uncharacterized iModulon 5,Uncharacterized
17,VirS,False,-0.0093491608,virS,Transcription factor that is activated and responds to acidic environments,Redox
19,WhiB6,False,-0.0091967634,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
30,HPT-2b Induced,False,0.0089785352,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
61,Nucleic Acid Hydrolysis ,False,0.007514499700000001,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
73,SG_11,False,-0.0074827265,,Single Gene iModulon 11,Single Gene
1,Polyketide Synthase Complex,False,0.0073611223,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
