,name,x,y,cog,color,link
meta,start,0.275036628464437,,,,
Rv0001,dnaA,1,0.0039985536,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0048706276,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.010469078500000001,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0006419910000000001,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.00015260960000000002,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0014597406000000002,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0069206908000000004,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0059435069,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,0.0077165626,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.0025540552,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,0.0072099757,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0075416286,Function unknown,#0000ff,
Rv0013,trpG,14914,0.0049954601,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0014237711000000001,Transcription,#000000,
Rv0015c,pknA,17467,0.0069314468,Transcription,#000000,
Rv0016c,pbpA,18759,-0.007422296100000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0054366186,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,0.0039043085,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0040038645,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.001875761,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.0045379118,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0194010805,Transcription,#000000,
Rv0023,Rv0023,27595,0.0072151543,Transcription,#000000,
Rv0024,Rv0024,28362,0.0008883462,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,0.0132138219,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0098234916,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0078386945,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.006056219900000001,Function unknown,#0000ff,
Rv0029,Rv0029,32057,0.0054204736000000005,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.0033405115,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0004327642,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,0.0116662719,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,0.0078541346,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0045760792,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,0.0042249985,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,0.0027305406000000003,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,0.0028028853000000003,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.0067025661000000005,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-4.8560500000000004e-05,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0009789192,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,0.0049231658000000005,Transcription,#000000,
Rv0043c,Rv0043c,47366,-0.0005770552,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0021545746,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,-0.0056178923,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.0073769123,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.0070704857,Transcription,#000000,
Rv0048c,Rv0048c,51828,0.0049214465,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.0056334021000000005,Function unknown,#0000ff,
Rv0050,ponA1,53663,0.0024884721000000003,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,-0.0040095256,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0011181854,Function unknown,#0000ff,
