k,Name,in_iM,gene_weight,Regulator,Function,Category
67,Peptidoglycan Biosynthesis,False,0.034276079200000004,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
39,SigC,False,0.024244897600000002,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
77,Central Carbon Metabolism,False,-0.0219095259,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
62,Rv2488c,False,-0.0175822117,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
72,Unc_8,False,-0.014871482200000001,,Uncharacterized iModulon 8,Uncharacterized
38,SG_5,False,-0.0135518854,,Single Gene iModulon 5,Single Gene
65,SG_10,False,0.0128061243,,Single Gene iModulon 10,Single Gene
53,Rv1776c+WhiB4,False,0.012705200600000001,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
43,LysG,False,-0.0126335375,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
78,Positive Regulation of Growth,False,-0.012120293,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
7,GroEL-GroES Complex,False,-0.0120950234,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
46,Rv2621c,False,-0.011696519,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
28,WhiB1,False,-0.0114858237,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
10,RicR,False,-0.0112609168,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
31,ArgR,False,-0.0109187641,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
58,Zur,False,0.0107142248,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
74,SG_12,False,-0.0102751412,,Single Gene iModulon 12,Single Gene
61,Nucleic Acid Hydrolysis ,False,0.010053036100000001,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
75,Unc_9,False,0.0097883918,,Uncharacterized iModulon 9,Uncharacterized
30,HPT-2b Induced,False,-0.0095636767,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
69,Rv0135+Rv1019,False,0.0093802435,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
45,SigD,False,-0.0087662984,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
3,PyrR,False,-0.0082882414,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
41,Unc_5,False,0.007984971700000001,,Uncharacterized iModulon 5,Uncharacterized
63,SG_9,False,0.0075007974,,Single Gene iModulon 9,Single Gene
68,Sulfur Metabolism,False,0.0068323884,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
18,Unc_1,False,-0.006418155,,Uncharacterized iModulon 1,Uncharacterized
12,Mycofactocin Synthesis Pathway,False,0.0062696785000000005,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
8,IdeR,False,0.0062397557,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
35,Unc_4,False,-0.0060644505000000005,,Uncharacterized iModulon 4,Uncharacterized
29,Blal,False,0.0059526565,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
44,SG_6,False,0.0059172265,,Single Genes iModulon 6,Single Gene
52,DevR-2,False,-0.0058359941,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
37,Rv3095,False,-0.0056445046,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
9,SigK,False,-0.0055813464,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
27,Unc_2,False,-0.005250279300000001,,Uncharacterized iModulon 2,Uncharacterized
64,Mce1R,False,0.0051302212,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
57,SG_8,False,-0.0049425881,,Single Gene iModulon 8,Single Gene
54,Unc_7,False,0.0045858895,,Uncharacterized iModulon 7,Uncharacterized
25,Rv0078+Rv2034,False,0.0045498593,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
76,SG_13,False,-0.0044724975,,Single Gene iModulon 13,Single Gene
26,EspL KO,False,-0.0043623441,,Single Gene iModulon that captures EspL knockout,KO
0,SigH,False,0.0043167549,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
4,WhiB4,False,-0.004152657000000001,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
49,Rv1828/SigH,False,-0.004135133300000001,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
20,FasR,False,-0.0039756261,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
19,WhiB6,False,0.0039070664,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
2,IniR,False,-0.0038847371,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
11,EccE1 KO,False,-0.0038742697000000003,,Single Gene iModulon that captures EccE1 knockout,KO
70,Lsr2,False,-0.0038476299000000003,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
60,Rv0681,False,-0.0038102402,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
32,Unc_3,False,-0.0037565773,,Uncharacterized iModulon 3,Uncharacterized
33,SG_4,False,0.0036502201,,Single Gene iModulon 4,Single Gene
22,SG_3,False,0.0035122625,,Single Gene iModulon 3,Single Gene
56,Fatty Acid Biosynthesis,False,0.0032118601,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
40,KstR2,False,0.0031433663,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
36,Fumarate Reductase,False,0.0031200453,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
1,Polyketide Synthase Complex,False,0.0027693893000000002,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
17,VirS,False,0.0027665989,virS,Transcription factor that is activated and responds to acidic environments,Redox
21,MprA,False,-0.0025657449,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
50,Unc_6,False,-0.0025141564,,Uncharacterized iModulon 6,Uncharacterized
6,MarR,False,-0.0023810999999999997,marR,Transcription factor that regulates the response to acid stress,Acid Stress
23,PrpR,False,0.0023471788,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
42,Nicotinate Metabolism,False,-0.002302031,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
14,SG_2,False,0.0022431799,,Single Gene iModulon 2,Single Gene
73,SG_11,False,0.0021928976000000003,,Single Gene iModulon 11,Single Gene
51,PhoP,False,-0.0021407251,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
5,DevR-1,False,0.0020658557,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
34,MbcA+Rv3249c+Rv3066,False,0.0016372304,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
16,Mce3R,False,0.0015456710000000002,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
66,M-box,False,-0.0014525628,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
59,Rv0576,False,-0.0014081130000000001,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
71,PDIM;PGL Synthesis,False,0.0013974054000000001,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
