,name,x,y,cog,color,link
meta,start,0.0748017992880955,,,,
Rv0001,dnaA,1,-0.006532118700000001,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0100491248,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0111123696,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.013164679700000001,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.010690197,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0096802385,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.011894121300000001,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0051106198000000005,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0047243015,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.0057267805000000005,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0043624716,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,0.0005821475,Function unknown,#0000ff,
Rv0013,trpG,14914,0.0003654764,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,0.0029566359000000003,Transcription,#000000,
Rv0015c,pknA,17467,0.0072774374000000005,Transcription,#000000,
Rv0016c,pbpA,18759,0.0097604634,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0070912562,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0050268327,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.010759918200000001,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.0040871329,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.011467859300000001,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0533851626,Transcription,#000000,
Rv0023,Rv0023,27595,-0.019328550700000002,Transcription,#000000,
Rv0024,Rv0024,28362,-0.0150772227,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0079500994,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0041725234,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.007334128200000001,Function unknown,#0000ff,
Rv0028,Rv0028,31514,4.65035e-05,Function unknown,#0000ff,
Rv0029,Rv0029,32057,0.0200970629,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0264884527,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.013331854700000001,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0103013623,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0179997925,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.0072411694000000006,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0044245186,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0009426637000000001,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0085905695,Transcription,#000000,
Rv0039c,Rv0039c,42004,0.0005151989,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,0.002640199,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0046470789000000005,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,-0.0010444354,Transcription,#000000,
Rv0043c,Rv0043c,47366,0.0024974194,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0173108514,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,-0.0432340195,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.0160357022,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.007383254200000001,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.0014131159,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.00045741280000000003,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.00036159200000000004,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,-0.0025859617,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0068996287,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0220509752,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.0256491793,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.0168360501,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0124276201,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.014259810500000001,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,0.0085783335,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.008799440300000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,0.0193755049,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,-0.0146789374,No COG annotation,#00bfbf,
Rv0062,celA1,65552,-0.0145603376,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.0151691479,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,0.0209062864,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,0.0022399946,Function unknown,#0000ff,
Rv0064A,vapB1,71589,-0.0022229112000000002,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,0.0042971546,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.0001977825,Energy production and conversion,#708090,
