k,Name,in_iM,gene_weight,Regulator,Function,Category
16,Mce3R,True,0.1187478571,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
74,SG_12,False,-0.0532397939,,Single Gene iModulon 12,Single Gene
45,SigD,False,-0.0366763285,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
26,EspL KO,False,-0.0347159802,,Single Gene iModulon that captures EspL knockout,KO
71,PDIM;PGL Synthesis,False,-0.0341823064,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
69,Rv0135+Rv1019,False,0.0341089564,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
38,SG_5,False,-0.0326069862,,Single Gene iModulon 5,Single Gene
9,SigK,False,0.0311587034,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
75,Unc_9,False,0.0308249069,,Uncharacterized iModulon 9,Uncharacterized
34,MbcA+Rv3249c+Rv3066,False,-0.026345927,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
50,Unc_6,False,-0.0253299913,,Uncharacterized iModulon 6,Uncharacterized
1,Polyketide Synthase Complex,False,0.0235063485,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
40,KstR2,False,-0.022950348000000002,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
7,GroEL-GroES Complex,False,0.0226307531,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
15,BkaR,False,0.0212828855,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
33,SG_4,False,0.0204461916,,Single Gene iModulon 4,Single Gene
70,Lsr2,False,-0.0191325205,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
17,VirS,False,0.0189148248,virS,Transcription factor that is activated and responds to acidic environments,Redox
57,SG_8,False,0.018770775700000002,,Single Gene iModulon 8,Single Gene
14,SG_2,False,-0.018565221,,Single Gene iModulon 2,Single Gene
11,EccE1 KO,False,0.017807482,,Single Gene iModulon that captures EccE1 knockout,KO
42,Nicotinate Metabolism,False,0.017328899000000002,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
78,Positive Regulation of Growth,False,0.016818793500000002,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
65,SG_10,False,0.0164159865,,Single Gene iModulon 10,Single Gene
41,Unc_5,False,0.016376082,,Uncharacterized iModulon 5,Uncharacterized
30,HPT-2b Induced,False,-0.0158220648,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
13,SG_1,False,-0.015182587800000001,,Single Gene iModulon 1,Single Gene
8,IdeR,False,-0.0148990558,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
73,SG_11,False,-0.0142465348,,Single Gene iModulon 11,Single Gene
21,MprA,False,-0.013795723800000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
36,Fumarate Reductase,False,0.0135977773,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
35,Unc_4,False,0.0132305045,,Uncharacterized iModulon 4,Uncharacterized
20,FasR,False,0.0123006768,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
44,SG_6,False,-0.012271406,,Single Genes iModulon 6,Single Gene
37,Rv3095,False,0.0121867165,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
