k,Name,in_iM,gene_weight,Regulator,Function,Category
78,Positive Regulation of Growth,True,0.07751772950000001,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
73,SG_11,False,-0.036501933,,Single Gene iModulon 11,Single Gene
51,PhoP,False,-0.0300427217,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
69,Rv0135+Rv1019,False,0.0251390225,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
29,Blal,False,-0.024870312300000003,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
35,Unc_4,False,0.0215455768,,Uncharacterized iModulon 4,Uncharacterized
62,Rv2488c,False,-0.0203969092,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
32,Unc_3,False,-0.0193518861,,Uncharacterized iModulon 3,Uncharacterized
54,Unc_7,False,-0.018578883100000002,,Uncharacterized iModulon 7,Uncharacterized
74,SG_12,False,0.017922307000000002,,Single Gene iModulon 12,Single Gene
22,SG_3,False,0.0179018881,,Single Gene iModulon 3,Single Gene
66,M-box,False,0.017541097000000002,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
26,EspL KO,False,0.016528713400000002,,Single Gene iModulon that captures EspL knockout,KO
33,SG_4,False,-0.014355195400000001,,Single Gene iModulon 4,Single Gene
23,PrpR,False,-0.0139480837,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
45,SigD,False,-0.0138520143,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
39,SigC,False,-0.0130554992,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
20,FasR,False,0.012943631700000001,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
49,Rv1828/SigH,False,0.0128586809,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
71,PDIM;PGL Synthesis,False,0.0125445415,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
56,Fatty Acid Biosynthesis,False,0.012177979200000001,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
28,WhiB1,False,0.0120399174,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
68,Sulfur Metabolism,False,-0.0116560492,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
10,RicR,False,-0.010887262600000001,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
67,Peptidoglycan Biosynthesis,False,0.0108768448,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
44,SG_6,False,0.0106655809,,Single Genes iModulon 6,Single Gene
41,Unc_5,False,0.0104157846,,Uncharacterized iModulon 5,Uncharacterized
30,HPT-2b Induced,False,0.0102050156,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
57,SG_8,False,-0.0101353921,,Single Gene iModulon 8,Single Gene
12,Mycofactocin Synthesis Pathway,False,-0.0100147198,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
16,Mce3R,False,0.0094471672,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
61,Nucleic Acid Hydrolysis ,False,-0.0093549741,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
3,PyrR,False,0.0092095538,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
46,Rv2621c,False,0.0090987172,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
15,BkaR,False,-0.0090149303,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
18,Unc_1,False,0.0087869056,,Uncharacterized iModulon 1,Uncharacterized
59,Rv0576,False,-0.0086949422,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
19,WhiB6,False,-0.008543883,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
63,SG_9,False,-0.008493148,,Single Gene iModulon 9,Single Gene
64,Mce1R,False,0.008354384900000001,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
65,SG_10,False,0.008171134600000001,,Single Gene iModulon 10,Single Gene
52,DevR-2,False,-0.0078147804,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
21,MprA,False,0.0077999573,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
14,SG_2,False,-0.007697687900000001,,Single Gene iModulon 2,Single Gene
55,WhiB7,False,0.0076812263,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
43,LysG,False,-0.007651312600000001,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
48,Leucine Related,False,-0.0074317961000000005,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
31,ArgR,False,0.0069356585000000005,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
6,MarR,False,0.006792587300000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
72,Unc_8,False,0.0066872857,,Uncharacterized iModulon 8,Uncharacterized
40,KstR2,False,0.0065439824,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
17,VirS,False,-0.0061826565000000005,virS,Transcription factor that is activated and responds to acidic environments,Redox
