k,Name,in_iM,gene_weight,Regulator,Function,Category
78,Positive Regulation of Growth,False,0.045487351100000004,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
48,Leucine Related,False,-0.0323995458,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
57,SG_8,False,-0.028885928600000003,,Single Gene iModulon 8,Single Gene
14,SG_2,False,0.0283606196,,Single Gene iModulon 2,Single Gene
25,Rv0078+Rv2034,False,0.0251152193,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
46,Rv2621c,False,0.0235526282,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
17,VirS,False,0.0219467395,virS,Transcription factor that is activated and responds to acidic environments,Redox
26,EspL KO,False,-0.0216013741,,Single Gene iModulon that captures EspL knockout,KO
56,Fatty Acid Biosynthesis,False,0.020168921700000002,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
23,PrpR,False,-0.0199533196,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
43,LysG,False,0.015936689900000002,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
54,Unc_7,False,-0.0158008163,,Uncharacterized iModulon 7,Uncharacterized
62,Rv2488c,False,-0.0155079089,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
35,Unc_4,False,0.0151634008,,Uncharacterized iModulon 4,Uncharacterized
29,Blal,False,0.0134035543,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
12,Mycofactocin Synthesis Pathway,False,-0.0129084973,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
27,Unc_2,False,-0.0128909451,,Uncharacterized iModulon 2,Uncharacterized
24,Salicylate Induced,False,0.0127724519,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
30,HPT-2b Induced,False,-0.0124512372,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
13,SG_1,False,0.0123305285,,Single Gene iModulon 1,Single Gene
15,BkaR,False,-0.0123117546,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
