k,Name,in_iM,gene_weight,Regulator,Function,Category
37,Rv3095,False,0.0213824,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
41,Unc_5,False,-0.0196720374,,Uncharacterized iModulon 5,Uncharacterized
60,Rv0681,False,-0.019039156300000002,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
70,Lsr2,False,-0.018702300800000002,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
52,DevR-2,False,-0.015158547100000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
66,M-box,False,-0.0150623039,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
55,WhiB7,False,0.014847162700000001,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
20,FasR,False,-0.014554853500000001,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
75,Unc_9,False,0.0126271086,,Uncharacterized iModulon 9,Uncharacterized
0,SigH,False,-0.0125471881,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
28,WhiB1,False,-0.0118890485,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
17,VirS,False,0.0117401693,virS,Transcription factor that is activated and responds to acidic environments,Redox
39,SigC,False,-0.0109768239,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
51,PhoP,False,-0.0108915661,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
77,Central Carbon Metabolism,False,0.0105590252,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
15,BkaR,False,-0.0093981485,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
54,Unc_7,False,0.0093890699,,Uncharacterized iModulon 7,Uncharacterized
1,Polyketide Synthase Complex,False,0.0093739455,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
59,Rv0576,False,0.0091620325,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
7,GroEL-GroES Complex,False,0.0089735034,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
16,Mce3R,False,-0.0089202242,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
6,MarR,False,0.0080435752,marR,Transcription factor that regulates the response to acid stress,Acid Stress
3,PyrR,False,-0.0073803029,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
35,Unc_4,False,-0.007320188500000001,,Uncharacterized iModulon 4,Uncharacterized
5,DevR-1,False,0.0072877625,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
78,Positive Regulation of Growth,False,0.0071643649,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
67,Peptidoglycan Biosynthesis,False,0.0068886673,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
