k,Name,in_iM,gene_weight,Regulator,Function,Category
21,MprA,True,0.0952295066,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
32,Unc_3,True,-0.09329679810000001,,Uncharacterized iModulon 3,Uncharacterized
54,Unc_7,False,0.08457780300000001,,Uncharacterized iModulon 7,Uncharacterized
76,SG_13,False,-0.0310571863,,Single Gene iModulon 13,Single Gene
67,Peptidoglycan Biosynthesis,False,-0.0299287755,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
70,Lsr2,False,0.0211890529,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
28,WhiB1,False,0.020576717600000002,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
12,Mycofactocin Synthesis Pathway,False,-0.020304363000000002,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
30,HPT-2b Induced,False,-0.0201168308,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
62,Rv2488c,False,0.019705391200000002,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
48,Leucine Related,False,-0.018225243000000002,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
72,Unc_8,False,0.016645369900000002,,Uncharacterized iModulon 8,Uncharacterized
45,SigD,False,0.016422003100000002,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
10,RicR,False,-0.015137972500000001,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
51,PhoP,False,-0.0144601767,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
15,BkaR,False,0.014352646600000001,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
26,EspL KO,False,-0.014243013,,Single Gene iModulon that captures EspL knockout,KO
1,Polyketide Synthase Complex,False,-0.0130056356,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
55,WhiB7,False,0.0126650544,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
5,DevR-1,False,-0.0114316289,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
7,GroEL-GroES Complex,False,0.01122269,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
57,SG_8,False,-0.0112104415,,Single Gene iModulon 8,Single Gene
65,SG_10,False,-0.0111347506,,Single Gene iModulon 10,Single Gene
2,IniR,False,0.010832296200000001,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
60,Rv0681,False,-0.010559605000000001,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
33,SG_4,False,-0.0105554432,,Single Gene iModulon 4,Single Gene
74,SG_12,False,0.0105356314,,Single Gene iModulon 12,Single Gene
77,Central Carbon Metabolism,False,-0.0104658684,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
56,Fatty Acid Biosynthesis,False,-0.010344821,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
42,Nicotinate Metabolism,False,0.0103045654,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
49,Rv1828/SigH,False,-0.009782736,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
19,WhiB6,False,-0.009592792000000001,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
75,Unc_9,False,0.0095899891,,Uncharacterized iModulon 9,Uncharacterized
44,SG_6,False,-0.0092487469,,Single Genes iModulon 6,Single Gene
35,Unc_4,False,-0.0083888053,,Uncharacterized iModulon 4,Uncharacterized
36,Fumarate Reductase,False,-0.008353105100000001,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
43,LysG,False,0.0081215598,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
3,PyrR,False,-0.0078183688,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
