k,Name,in_iM,gene_weight,Regulator,Function,Category
51,PhoP,True,0.2029483966,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
72,Unc_8,False,0.0449198172,,Uncharacterized iModulon 8,Uncharacterized
70,Lsr2,False,-0.0410450764,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
54,Unc_7,False,-0.040343159100000005,,Uncharacterized iModulon 7,Uncharacterized
33,SG_4,False,0.028136817,,Single Gene iModulon 4,Single Gene
21,MprA,False,0.0251915437,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
46,Rv2621c,False,-0.0229535947,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
42,Nicotinate Metabolism,False,0.0221897843,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
41,Unc_5,False,0.0194226853,,Uncharacterized iModulon 5,Uncharacterized
15,BkaR,False,-0.0185512975,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
66,M-box,False,-0.0176975778,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
17,VirS,False,0.0174107417,virS,Transcription factor that is activated and responds to acidic environments,Redox
27,Unc_2,False,0.017325049500000002,,Uncharacterized iModulon 2,Uncharacterized
34,MbcA+Rv3249c+Rv3066,False,-0.0170497667,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
10,RicR,False,-0.0167890719,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
25,Rv0078+Rv2034,False,-0.016080470200000002,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
53,Rv1776c+WhiB4,False,-0.0159510224,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
44,SG_6,False,0.015537459600000001,,Single Genes iModulon 6,Single Gene
26,EspL KO,False,-0.01530692,,Single Gene iModulon that captures EspL knockout,KO
18,Unc_1,False,0.014596195000000001,,Uncharacterized iModulon 1,Uncharacterized
28,WhiB1,False,-0.0144067133,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
58,Zur,False,0.0142762445,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
