k,Name,in_iM,gene_weight,Regulator,Function,Category
79,WhiB4/IdeR,True,0.1732866437,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
59,Rv0576,True,0.0620243274,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
30,HPT-2b Induced,False,0.065683981,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
48,Leucine Related,False,0.0429079376,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
41,Unc_5,False,-0.030027779600000002,,Uncharacterized iModulon 5,Uncharacterized
77,Central Carbon Metabolism,False,0.0278987066,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
54,Unc_7,False,-0.0277821987,,Uncharacterized iModulon 7,Uncharacterized
17,VirS,False,0.0277218404,virS,Transcription factor that is activated and responds to acidic environments,Redox
7,GroEL-GroES Complex,False,0.0265811126,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
61,Nucleic Acid Hydrolysis ,False,-0.0258144236,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
36,Fumarate Reductase,False,0.024291357000000003,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
9,SigK,False,-0.0230750261,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
6,MarR,False,-0.022272502200000002,marR,Transcription factor that regulates the response to acid stress,Acid Stress
49,Rv1828/SigH,False,-0.0220529057,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
55,WhiB7,False,0.0216150061,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
65,SG_10,False,0.0210279869,,Single Gene iModulon 10,Single Gene
46,Rv2621c,False,-0.019661475,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
78,Positive Regulation of Growth,False,-0.018924869400000002,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
57,SG_8,False,-0.015371258300000001,,Single Gene iModulon 8,Single Gene
44,SG_6,False,0.0152733598,,Single Genes iModulon 6,Single Gene
35,Unc_4,False,-0.0136592308,,Uncharacterized iModulon 4,Uncharacterized
76,SG_13,False,0.0130631549,,Single Gene iModulon 13,Single Gene
