k,Name,in_iM,gene_weight,Regulator,Function,Category
72,Unc_8,False,0.0415280579,,Uncharacterized iModulon 8,Uncharacterized
75,Unc_9,False,-0.0368727437,,Uncharacterized iModulon 9,Uncharacterized
46,Rv2621c,False,-0.0302225128,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
48,Leucine Related,False,-0.0272371622,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
9,SigK,False,0.0271687401,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
12,Mycofactocin Synthesis Pathway,False,-0.025871383,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
70,Lsr2,False,0.0227046432,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
21,MprA,False,-0.0199546362,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
3,PyrR,False,-0.0180412215,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
47,SG_7,False,0.0180183005,,Single Gene iModulon 7,Single Gene
53,Rv1776c+WhiB4,False,-0.0173117115,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
52,DevR-2,False,0.0167937253,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
38,SG_5,False,-0.0162988576,,Single Gene iModulon 5,Single Gene
2,IniR,False,0.0159865391,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
31,ArgR,False,-0.0151930337,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
55,WhiB7,False,-0.0150755056,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
28,WhiB1,False,-0.0139619913,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
5,DevR-1,False,-0.012761713800000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
66,M-box,False,-0.0119686737,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
16,Mce3R,False,-0.0116066164,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
77,Central Carbon Metabolism,False,0.0114568822,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
44,SG_6,False,-0.0114066206,,Single Genes iModulon 6,Single Gene
40,KstR2,False,-0.011112649,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
11,EccE1 KO,False,-0.0109151057,,Single Gene iModulon that captures EccE1 knockout,KO
76,SG_13,False,-0.0108489732,,Single Gene iModulon 13,Single Gene
17,VirS,False,-0.0107980546,virS,Transcription factor that is activated and responds to acidic environments,Redox
15,BkaR,False,0.010712146300000001,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
62,Rv2488c,False,-0.010087853800000001,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
61,Nucleic Acid Hydrolysis ,False,0.00979896,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
64,Mce1R,False,0.0091884637,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
57,SG_8,False,-0.0090706601,,Single Gene iModulon 8,Single Gene
10,RicR,False,0.0088919441,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
56,Fatty Acid Biosynthesis,False,-0.0088032656,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
49,Rv1828/SigH,False,-0.0087733179,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
74,SG_12,False,-0.0081051694,,Single Gene iModulon 12,Single Gene
58,Zur,False,0.008087549900000001,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
6,MarR,False,0.0080740854,marR,Transcription factor that regulates the response to acid stress,Acid Stress
54,Unc_7,False,-0.0074450251000000005,,Uncharacterized iModulon 7,Uncharacterized
8,IdeR,False,-0.007435077000000001,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
35,Unc_4,False,-0.0071592059,,Uncharacterized iModulon 4,Uncharacterized
13,SG_1,False,0.0062753609000000005,,Single Gene iModulon 1,Single Gene
43,LysG,False,0.0059353538,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
32,Unc_3,False,0.0059280709000000004,,Uncharacterized iModulon 3,Uncharacterized
24,Salicylate Induced,False,-0.0057535998,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
68,Sulfur Metabolism,False,0.0056522682,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
26,EspL KO,False,0.0054443085,,Single Gene iModulon that captures EspL knockout,KO
59,Rv0576,False,0.0052823673,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
18,Unc_1,False,-0.0052632969000000005,,Uncharacterized iModulon 1,Uncharacterized
71,PDIM;PGL Synthesis,False,-0.0051597861,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
50,Unc_6,False,0.0048034298,,Uncharacterized iModulon 6,Uncharacterized
63,SG_9,False,0.0047168209,,Single Gene iModulon 9,Single Gene
22,SG_3,False,0.0045553301,,Single Gene iModulon 3,Single Gene
39,SigC,False,-0.0044127728,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
73,SG_11,False,-0.0044096128000000005,,Single Gene iModulon 11,Single Gene
4,WhiB4,False,-0.0044082751,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
20,FasR,False,-0.0043577067,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
79,WhiB4/IdeR,False,-0.0043390294000000005,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
27,Unc_2,False,0.0043141769,,Uncharacterized iModulon 2,Uncharacterized
36,Fumarate Reductase,False,0.0040486896000000005,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
23,PrpR,False,-0.0040373078,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
30,HPT-2b Induced,False,0.0038967838000000003,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
60,Rv0681,False,-0.0037232868,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
37,Rv3095,False,-0.003162634,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
7,GroEL-GroES Complex,False,-0.0025898046,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
34,MbcA+Rv3249c+Rv3066,False,-0.0025818471,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
29,Blal,False,0.0023371136000000002,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
42,Nicotinate Metabolism,False,-0.0023174369000000003,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
14,SG_2,False,-0.0021978003000000003,,Single Gene iModulon 2,Single Gene
45,SigD,False,-0.0017228898,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
1,Polyketide Synthase Complex,False,-0.0016272003,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
78,Positive Regulation of Growth,False,0.0014821408000000001,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
25,Rv0078+Rv2034,False,-0.0013001203,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
51,PhoP,False,0.0011871870000000001,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
65,SG_10,False,0.0011495621,,Single Gene iModulon 10,Single Gene
0,SigH,False,-0.0011172666,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
67,Peptidoglycan Biosynthesis,False,-0.0007868448,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
69,Rv0135+Rv1019,False,-0.0004045307,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
33,SG_4,False,0.0001788915,,Single Gene iModulon 4,Single Gene
41,Unc_5,False,0.00016736530000000002,,Uncharacterized iModulon 5,Uncharacterized
19,WhiB6,False,1.49427e-05,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
