k,Name,in_iM,gene_weight,Regulator,Function,Category
72,Unc_8,False,0.0514346752,,Uncharacterized iModulon 8,Uncharacterized
68,Sulfur Metabolism,False,-0.0320992167,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
79,WhiB4/IdeR,False,0.0299313294,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
41,Unc_5,False,0.025725323,,Uncharacterized iModulon 5,Uncharacterized
58,Zur,False,0.025142275500000002,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
4,WhiB4,False,-0.0234663051,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
7,GroEL-GroES Complex,False,-0.0226769876,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
17,VirS,False,0.021626382200000002,virS,Transcription factor that is activated and responds to acidic environments,Redox
45,SigD,False,0.020751674,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
75,Unc_9,False,-0.020500011000000002,,Uncharacterized iModulon 9,Uncharacterized
14,SG_2,False,0.0204840528,,Single Gene iModulon 2,Single Gene
69,Rv0135+Rv1019,False,-0.019737764300000002,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
59,Rv0576,False,-0.0190014511,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
37,Rv3095,False,-0.0182045571,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
16,Mce3R,False,0.0180052679,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
51,PhoP,False,-0.0163739645,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
44,SG_6,False,-0.0159472091,,Single Genes iModulon 6,Single Gene
49,Rv1828/SigH,False,0.0157698894,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
31,ArgR,False,-0.0155777836,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
30,HPT-2b Induced,False,0.014263541900000001,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
74,SG_12,False,-0.0140905262,,Single Gene iModulon 12,Single Gene
39,SigC,False,0.014015913100000001,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
48,Leucine Related,False,0.013748869700000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
66,M-box,False,-0.0134140274,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
53,Rv1776c+WhiB4,False,0.0133757535,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
1,Polyketide Synthase Complex,False,-0.013346562900000001,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
57,SG_8,False,0.013225427900000001,,Single Gene iModulon 8,Single Gene
54,Unc_7,False,0.0131828035,,Uncharacterized iModulon 7,Uncharacterized
9,SigK,False,-0.0128192798,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
18,Unc_1,False,0.0121668517,,Uncharacterized iModulon 1,Uncharacterized
29,Blal,False,-0.0114662166,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
2,IniR,False,-0.010957836700000001,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
76,SG_13,False,-0.0099976503,,Single Gene iModulon 13,Single Gene
21,MprA,False,0.009738850700000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
62,Rv2488c,False,-0.0092918059,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
