k,Name,in_iM,gene_weight,Regulator,Function,Category
73,SG_11,True,0.569448566,,Single Gene iModulon 11,Single Gene
31,ArgR,False,0.051944570700000005,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
44,SG_6,False,-0.0496708272,,Single Genes iModulon 6,Single Gene
38,SG_5,False,-0.040397397,,Single Gene iModulon 5,Single Gene
29,Blal,False,-0.0322577454,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
62,Rv2488c,False,-0.0308406388,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
43,LysG,False,0.0300425334,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
68,Sulfur Metabolism,False,-0.0290047763,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
6,MarR,False,-0.026989105000000003,marR,Transcription factor that regulates the response to acid stress,Acid Stress
19,WhiB6,False,-0.0257041679,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
14,SG_2,False,0.0246904334,,Single Gene iModulon 2,Single Gene
23,PrpR,False,-0.023219030800000002,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
69,Rv0135+Rv1019,False,-0.0216257139,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
70,Lsr2,False,-0.019931049000000003,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
25,Rv0078+Rv2034,False,-0.0198901719,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
78,Positive Regulation of Growth,False,-0.017709555300000002,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
52,DevR-2,False,-0.017677539500000002,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
12,Mycofactocin Synthesis Pathway,False,0.0168490411,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
0,SigH,False,0.016580287200000002,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
65,SG_10,False,-0.0164471959,,Single Gene iModulon 10,Single Gene
26,EspL KO,False,-0.0157784375,,Single Gene iModulon that captures EspL knockout,KO
11,EccE1 KO,False,0.0150131134,,Single Gene iModulon that captures EccE1 knockout,KO
45,SigD,False,-0.01462022,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
22,SG_3,False,0.0127009264,,Single Gene iModulon 3,Single Gene
30,HPT-2b Induced,False,0.0125136751,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
72,Unc_8,False,0.012267876700000001,,Uncharacterized iModulon 8,Uncharacterized
76,SG_13,False,-0.0112232597,,Single Gene iModulon 13,Single Gene
17,VirS,False,0.011082370400000001,virS,Transcription factor that is activated and responds to acidic environments,Redox
