k,Name,in_iM,gene_weight,Regulator,Function,Category
24,Salicylate Induced,False,0.0629252448,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
21,MprA,False,0.0401164034,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
35,Unc_4,False,-0.0370903796,,Uncharacterized iModulon 4,Uncharacterized
75,Unc_9,False,0.034118642000000005,,Uncharacterized iModulon 9,Uncharacterized
18,Unc_1,False,-0.0306142576,,Uncharacterized iModulon 1,Uncharacterized
71,PDIM;PGL Synthesis,False,-0.030389454700000002,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
2,IniR,False,-0.0279767287,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
67,Peptidoglycan Biosynthesis,False,-0.027646035200000002,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
33,SG_4,False,-0.0263172689,,Single Gene iModulon 4,Single Gene
70,Lsr2,False,-0.025727057600000002,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
45,SigD,False,0.0230640842,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
32,Unc_3,False,-0.022292199000000002,,Uncharacterized iModulon 3,Uncharacterized
51,PhoP,False,0.022093328500000002,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
41,Unc_5,False,-0.0219364963,,Uncharacterized iModulon 5,Uncharacterized
25,Rv0078+Rv2034,False,0.0219018802,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
47,SG_7,False,-0.021736079800000002,,Single Gene iModulon 7,Single Gene
69,Rv0135+Rv1019,False,-0.0214109215,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
66,M-box,False,0.0209356843,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
17,VirS,False,-0.020710415700000002,virS,Transcription factor that is activated and responds to acidic environments,Redox
39,SigC,False,-0.0203834685,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
50,Unc_6,False,-0.0177466664,,Uncharacterized iModulon 6,Uncharacterized
72,Unc_8,False,0.0174639545,,Uncharacterized iModulon 8,Uncharacterized
0,SigH,False,-0.0171473784,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
13,SG_1,False,0.0160688105,,Single Gene iModulon 1,Single Gene
57,SG_8,False,-0.0158074832,,Single Gene iModulon 8,Single Gene
73,SG_11,False,0.0152498005,,Single Gene iModulon 11,Single Gene
16,Mce3R,False,0.0151583099,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
56,Fatty Acid Biosynthesis,False,-0.015151199800000001,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
59,Rv0576,False,0.0149857262,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
54,Unc_7,False,0.014797764500000001,,Uncharacterized iModulon 7,Uncharacterized
78,Positive Regulation of Growth,False,0.0144450203,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
62,Rv2488c,False,0.014001781100000001,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
20,FasR,False,0.0129123146,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
52,DevR-2,False,-0.012805710900000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
3,PyrR,False,-0.012049009900000001,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
19,WhiB6,False,0.0114739277,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
31,ArgR,False,-0.0114174928,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
34,MbcA+Rv3249c+Rv3066,False,-0.0101373478,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
10,RicR,False,0.0100334563,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
61,Nucleic Acid Hydrolysis ,False,0.0097797716,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
63,SG_9,False,-0.0094949499,,Single Gene iModulon 9,Single Gene
12,Mycofactocin Synthesis Pathway,False,0.0086463922,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
23,PrpR,False,0.008364277600000001,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
65,SG_10,False,0.007889007600000001,,Single Gene iModulon 10,Single Gene
42,Nicotinate Metabolism,False,-0.0077685484,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
11,EccE1 KO,False,0.0074258068,,Single Gene iModulon that captures EccE1 knockout,KO
58,Zur,False,-0.0073621835,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
29,Blal,False,-0.0073399433,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
8,IdeR,False,-0.0071494072,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
15,BkaR,False,-0.006636847600000001,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
46,Rv2621c,False,-0.0061021593,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
5,DevR-1,False,0.0060420768,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
26,EspL KO,False,0.0058474116000000005,,Single Gene iModulon that captures EspL knockout,KO
14,SG_2,False,0.0058454091,,Single Gene iModulon 2,Single Gene
7,GroEL-GroES Complex,False,-0.0046530583,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
27,Unc_2,False,-0.0041176638,,Uncharacterized iModulon 2,Uncharacterized
74,SG_12,False,-0.0038232270000000002,,Single Gene iModulon 12,Single Gene
60,Rv0681,False,-0.0037752188,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
76,SG_13,False,0.0036371552,,Single Gene iModulon 13,Single Gene
38,SG_5,False,0.0035605239,,Single Gene iModulon 5,Single Gene
79,WhiB4/IdeR,False,-0.0033933265,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
40,KstR2,False,-0.0031877241000000003,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
68,Sulfur Metabolism,False,-0.0028888585,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
30,HPT-2b Induced,False,-0.0027345863,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
53,Rv1776c+WhiB4,False,-0.0026719512,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
49,Rv1828/SigH,False,-0.0024428948,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
55,WhiB7,False,-0.0024368856,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
4,WhiB4,False,0.0023886658,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
77,Central Carbon Metabolism,False,0.002250834,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
1,Polyketide Synthase Complex,False,-0.0018602147,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
6,MarR,False,0.001787048,marR,Transcription factor that regulates the response to acid stress,Acid Stress
22,SG_3,False,0.0015979768000000001,,Single Gene iModulon 3,Single Gene
48,Leucine Related,False,0.0013878887000000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
28,WhiB1,False,0.0011616480000000002,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
44,SG_6,False,0.0011225990000000002,,Single Genes iModulon 6,Single Gene
9,SigK,False,-0.0010204012,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
36,Fumarate Reductase,False,0.0009467813,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
64,Mce1R,False,0.0007728704000000001,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
43,LysG,False,0.0006223203,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
37,Rv3095,False,0.0001697855,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
