k,Name,in_iM,gene_weight,Regulator,Function,Category
75,Unc_9,True,-0.0761755253,,Uncharacterized iModulon 9,Uncharacterized
4,WhiB4,True,0.0487370382,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
74,SG_12,False,-0.047583373500000005,,Single Gene iModulon 12,Single Gene
59,Rv0576,False,-0.041605823800000004,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
33,SG_4,False,0.035604824300000004,,Single Gene iModulon 4,Single Gene
9,SigK,False,-0.035180191,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
79,WhiB4/IdeR,False,0.0335734873,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
72,Unc_8,False,-0.0320444279,,Uncharacterized iModulon 8,Uncharacterized
64,Mce1R,False,-0.0300860782,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
53,Rv1776c+WhiB4,False,-0.030064793500000003,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
60,Rv0681,False,0.0279161052,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
22,SG_3,False,0.027515690500000002,,Single Gene iModulon 3,Single Gene
26,EspL KO,False,0.024391911800000003,,Single Gene iModulon that captures EspL knockout,KO
49,Rv1828/SigH,False,-0.0227981688,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
18,Unc_1,False,-0.0210937406,,Uncharacterized iModulon 1,Uncharacterized
63,SG_9,False,0.0209458719,,Single Gene iModulon 9,Single Gene
10,RicR,False,-0.0200118699,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
40,KstR2,False,-0.0199086948,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
28,WhiB1,False,-0.0178948266,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
42,Nicotinate Metabolism,False,0.0175214412,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
36,Fumarate Reductase,False,-0.0175028093,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
35,Unc_4,False,-0.0173066105,,Uncharacterized iModulon 4,Uncharacterized
24,Salicylate Induced,False,-0.0172685847,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
2,IniR,False,0.017139292400000002,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
25,Rv0078+Rv2034,False,0.0170648143,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
48,Leucine Related,False,0.0151127909,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
30,HPT-2b Induced,False,0.0149778675,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
23,PrpR,False,0.0149718835,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
50,Unc_6,False,0.0144333763,,Uncharacterized iModulon 6,Uncharacterized
14,SG_2,False,0.0139445129,,Single Gene iModulon 2,Single Gene
65,SG_10,False,-0.0134529863,,Single Gene iModulon 10,Single Gene
