k,Name,in_iM,gene_weight,Regulator,Function,Category
21,MprA,False,0.0421787709,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
28,WhiB1,False,-0.0364851677,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
70,Lsr2,False,0.0353179521,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
22,SG_3,False,-0.027556194200000002,,Single Gene iModulon 3,Single Gene
71,PDIM;PGL Synthesis,False,-0.0265221704,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
18,Unc_1,False,-0.0254911273,,Uncharacterized iModulon 1,Uncharacterized
16,Mce3R,False,0.0251912868,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
46,Rv2621c,False,0.0243094066,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
60,Rv0681,False,-0.022404612900000002,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
44,SG_6,False,0.0220841911,,Single Genes iModulon 6,Single Gene
26,EspL KO,False,-0.021272142900000002,,Single Gene iModulon that captures EspL knockout,KO
52,DevR-2,False,-0.0207276035,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
25,Rv0078+Rv2034,False,-0.019239780800000002,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
47,SG_7,False,0.0189319004,,Single Gene iModulon 7,Single Gene
79,WhiB4/IdeR,False,-0.0184517205,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
40,KstR2,False,-0.0175229256,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
12,Mycofactocin Synthesis Pathway,False,-0.0162497576,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
61,Nucleic Acid Hydrolysis ,False,0.015719679900000002,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
56,Fatty Acid Biosynthesis,False,0.0155639472,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
13,SG_1,False,0.015516955,,Single Gene iModulon 1,Single Gene
36,Fumarate Reductase,False,0.015225408900000001,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
77,Central Carbon Metabolism,False,-0.0139553109,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
6,MarR,False,0.0133271941,marR,Transcription factor that regulates the response to acid stress,Acid Stress
23,PrpR,False,-0.013029453100000001,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
50,Unc_6,False,0.0127135036,,Uncharacterized iModulon 6,Uncharacterized
72,Unc_8,False,-0.0119569224,,Uncharacterized iModulon 8,Uncharacterized
42,Nicotinate Metabolism,False,-0.011875209000000001,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
68,Sulfur Metabolism,False,-0.0116935452,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
43,LysG,False,0.010924843,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
35,Unc_4,False,0.010839384300000001,,Uncharacterized iModulon 4,Uncharacterized
30,HPT-2b Induced,False,-0.0107823118,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
58,Zur,False,0.0107497311,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
5,DevR-1,False,0.009677377000000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
3,PyrR,False,-0.009589679200000001,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
64,Mce1R,False,-0.0092858077,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
66,M-box,False,-0.008905390800000001,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
29,Blal,False,-0.0087537803,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
57,SG_8,False,0.0084351228,,Single Gene iModulon 8,Single Gene
69,Rv0135+Rv1019,False,0.0082182447,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
67,Peptidoglycan Biosynthesis,False,0.0079744602,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
49,Rv1828/SigH,False,0.0079521876,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
33,SG_4,False,-0.0073596462,,Single Gene iModulon 4,Single Gene
4,WhiB4,False,0.0072203487,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
15,BkaR,False,0.0069759625,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
54,Unc_7,False,-0.0067314097000000005,,Uncharacterized iModulon 7,Uncharacterized
31,ArgR,False,0.0058398833,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
75,Unc_9,False,-0.0054908755,,Uncharacterized iModulon 9,Uncharacterized
59,Rv0576,False,0.0054781901000000004,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
63,SG_9,False,0.0054565077,,Single Gene iModulon 9,Single Gene
32,Unc_3,False,0.0051603573000000005,,Uncharacterized iModulon 3,Uncharacterized
9,SigK,False,-0.0051255932,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
78,Positive Regulation of Growth,False,0.0046256477,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
1,Polyketide Synthase Complex,False,0.0045955059000000005,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
73,SG_11,False,0.0040900945000000005,,Single Gene iModulon 11,Single Gene
2,IniR,False,0.0033898414,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
14,SG_2,False,-0.0031469824,,Single Gene iModulon 2,Single Gene
74,SG_12,False,-0.0030795044,,Single Gene iModulon 12,Single Gene
65,SG_10,False,0.0024966966000000003,,Single Gene iModulon 10,Single Gene
27,Unc_2,False,-0.0022457199,,Uncharacterized iModulon 2,Uncharacterized
55,WhiB7,False,0.0020767572,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
7,GroEL-GroES Complex,False,0.0018413203000000001,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
41,Unc_5,False,-0.0018081299,,Uncharacterized iModulon 5,Uncharacterized
62,Rv2488c,False,0.0017900271,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
34,MbcA+Rv3249c+Rv3066,False,-0.0016176275000000001,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
48,Leucine Related,False,0.001502822,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
19,WhiB6,False,0.0014678078,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
45,SigD,False,-0.0014673292000000001,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
51,PhoP,False,0.0014482656,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
53,Rv1776c+WhiB4,False,-0.0013184469000000001,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
10,RicR,False,0.0011616108,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
11,EccE1 KO,False,-0.0010713674,,Single Gene iModulon that captures EccE1 knockout,KO
24,Salicylate Induced,False,0.00095676,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
37,Rv3095,False,0.0008213925000000001,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
38,SG_5,False,-0.0007967533000000001,,Single Gene iModulon 5,Single Gene
39,SigC,False,-0.0006850945,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
8,IdeR,False,-0.0005974028,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
0,SigH,False,0.0005266357,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
76,SG_13,False,0.0002519394,,Single Gene iModulon 13,Single Gene
20,FasR,False,0.0001499066,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
17,VirS,False,-0.0001034647,virS,Transcription factor that is activated and responds to acidic environments,Redox
