k,Name,in_iM,gene_weight,Regulator,Function,Category
57,SG_8,False,0.044638598700000004,,Single Gene iModulon 8,Single Gene
3,PyrR,False,-0.0293315936,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
22,SG_3,False,0.0287152499,,Single Gene iModulon 3,Single Gene
53,Rv1776c+WhiB4,False,0.0250977699,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
39,SigC,False,0.024394095600000002,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
31,ArgR,False,-0.0231392449,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
60,Rv0681,False,0.020552117800000002,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
77,Central Carbon Metabolism,False,-0.0191117806,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
52,DevR-2,False,-0.0172478433,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
16,Mce3R,False,0.0168604069,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
2,IniR,False,-0.0165850682,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
29,Blal,False,0.0164651998,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
65,SG_10,False,0.01620052,,Single Gene iModulon 10,Single Gene
6,MarR,False,-0.015117464300000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
70,Lsr2,False,0.0149017139,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
50,Unc_6,False,0.0141122509,,Uncharacterized iModulon 6,Uncharacterized
21,MprA,False,-0.013895830100000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
68,Sulfur Metabolism,False,-0.0134763995,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
41,Unc_5,False,0.013428105400000001,,Uncharacterized iModulon 5,Uncharacterized
42,Nicotinate Metabolism,False,-0.0133661188,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
48,Leucine Related,False,0.0132937856,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
14,SG_2,False,0.0128013894,,Single Gene iModulon 2,Single Gene
63,SG_9,False,-0.0127741694,,Single Gene iModulon 9,Single Gene
4,WhiB4,False,0.011858130100000001,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
54,Unc_7,False,0.011709225200000001,,Uncharacterized iModulon 7,Uncharacterized
73,SG_11,False,-0.011095343300000001,,Single Gene iModulon 11,Single Gene
13,SG_1,False,-0.0109910953,,Single Gene iModulon 1,Single Gene
10,RicR,False,-0.0106743541,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
5,DevR-1,False,0.0104268977,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
25,Rv0078+Rv2034,False,0.0100626225,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
61,Nucleic Acid Hydrolysis ,False,0.010030803500000001,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
56,Fatty Acid Biosynthesis,False,-0.009970408200000001,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
46,Rv2621c,False,-0.0098622832,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
9,SigK,False,0.0094776548,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
0,SigH,False,-0.0093934798,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
20,FasR,False,0.0089059408,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
49,Rv1828/SigH,False,0.0088361535,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
15,BkaR,False,0.0083750198,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
