k,Name,in_iM,gene_weight,Regulator,Function,Category
21,MprA,False,-0.027660251400000002,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
77,Central Carbon Metabolism,False,0.025733723,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
72,Unc_8,False,-0.0192055486,,Uncharacterized iModulon 8,Uncharacterized
60,Rv0681,False,-0.0191463288,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
55,WhiB7,False,-0.0188481387,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
14,SG_2,False,0.0163411301,,Single Gene iModulon 2,Single Gene
75,Unc_9,False,-0.0147001565,,Uncharacterized iModulon 9,Uncharacterized
41,Unc_5,False,-0.014486895100000001,,Uncharacterized iModulon 5,Uncharacterized
37,Rv3095,False,0.0142339861,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
1,Polyketide Synthase Complex,False,0.0138408912,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
76,SG_13,False,-0.0122882862,,Single Gene iModulon 13,Single Gene
54,Unc_7,False,-0.011791130700000001,,Uncharacterized iModulon 7,Uncharacterized
67,Peptidoglycan Biosynthesis,False,-0.0112325707,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
6,MarR,False,-0.0110182709,marR,Transcription factor that regulates the response to acid stress,Acid Stress
12,Mycofactocin Synthesis Pathway,False,-0.0109361925,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
79,WhiB4/IdeR,False,0.0102770332,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
30,HPT-2b Induced,False,-0.0099065882,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
42,Nicotinate Metabolism,False,-0.0095056625,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
45,SigD,False,-0.009112578100000001,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
34,MbcA+Rv3249c+Rv3066,False,-0.009093499500000001,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
46,Rv2621c,False,-0.0089886661,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
