k,Name,in_iM,gene_weight,Regulator,Function,Category
74,SG_12,False,-0.0134992836,,Single Gene iModulon 12,Single Gene
37,Rv3095,False,-0.012823601300000001,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
22,SG_3,False,-0.0124619809,,Single Gene iModulon 3,Single Gene
61,Nucleic Acid Hydrolysis ,False,-0.0123280885,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
18,Unc_1,False,0.011842107400000001,,Uncharacterized iModulon 1,Uncharacterized
41,Unc_5,False,0.0115638458,,Uncharacterized iModulon 5,Uncharacterized
64,Mce1R,False,-0.0112430523,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
54,Unc_7,False,-0.0111291302,,Uncharacterized iModulon 7,Uncharacterized
21,MprA,False,-0.0111268114,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
71,PDIM;PGL Synthesis,False,0.0106649312,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
34,MbcA+Rv3249c+Rv3066,False,0.0097909241,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
50,Unc_6,False,-0.0096139837,,Uncharacterized iModulon 6,Uncharacterized
57,SG_8,False,-0.0095662475,,Single Gene iModulon 8,Single Gene
13,SG_1,False,-0.009337312300000001,,Single Gene iModulon 1,Single Gene
4,WhiB4,False,-0.008615002600000001,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
25,Rv0078+Rv2034,False,-0.0085196804,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
78,Positive Regulation of Growth,False,-0.00848882,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
0,SigH,False,-0.008199826,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
36,Fumarate Reductase,False,-0.0081437365,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
55,WhiB7,False,-0.0080162992,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
9,SigK,False,-0.007974599,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
7,GroEL-GroES Complex,False,-0.0079376369,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
31,ArgR,False,-0.0076658398,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
16,Mce3R,False,-0.007527724,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
38,SG_5,False,-0.0074848394,,Single Gene iModulon 5,Single Gene
59,Rv0576,False,-0.0074755944000000005,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
60,Rv0681,False,-0.007421622300000001,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
77,Central Carbon Metabolism,False,0.0067015019,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
11,EccE1 KO,False,-0.0066198148,,Single Gene iModulon that captures EccE1 knockout,KO
53,Rv1776c+WhiB4,False,-0.006466664600000001,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
15,BkaR,False,-0.0063827097,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
69,Rv0135+Rv1019,False,0.0063015609,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
2,IniR,False,0.0060213005,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
75,Unc_9,False,0.005897956,,Uncharacterized iModulon 9,Uncharacterized
48,Leucine Related,False,-0.0055548126,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
23,PrpR,False,-0.0054208495,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
76,SG_13,False,0.0054069429,,Single Gene iModulon 13,Single Gene
44,SG_6,False,0.0052376104,,Single Genes iModulon 6,Single Gene
73,SG_11,False,0.0052077664,,Single Gene iModulon 11,Single Gene
24,Salicylate Induced,False,-0.005188985,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
65,SG_10,False,-0.0051123761000000005,,Single Gene iModulon 10,Single Gene
26,EspL KO,False,0.0049932457,,Single Gene iModulon that captures EspL knockout,KO
10,RicR,False,-0.004795299,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
