k,Name,in_iM,gene_weight,Regulator,Function,Category
60,Rv0681,False,-0.0306439261,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
78,Positive Regulation of Growth,False,-0.030379223900000002,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
57,SG_8,False,0.0298757392,,Single Gene iModulon 8,Single Gene
47,SG_7,False,0.028930765,,Single Gene iModulon 7,Single Gene
76,SG_13,False,-0.0186655831,,Single Gene iModulon 13,Single Gene
27,Unc_2,False,0.015218027200000001,,Uncharacterized iModulon 2,Uncharacterized
25,Rv0078+Rv2034,False,-0.0149780603,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
36,Fumarate Reductase,False,-0.0146359609,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
38,SG_5,False,-0.013527448000000001,,Single Gene iModulon 5,Single Gene
59,Rv0576,False,0.0110556274,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
54,Unc_7,False,0.0107372425,,Uncharacterized iModulon 7,Uncharacterized
0,SigH,False,-0.0105098193,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
18,Unc_1,False,0.0104278501,,Uncharacterized iModulon 1,Uncharacterized
77,Central Carbon Metabolism,False,-0.0102043053,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
6,MarR,False,0.009968527000000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
70,Lsr2,False,0.0093443547,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
29,Blal,False,-0.0091713174,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
44,SG_6,False,-0.0090821622,,Single Genes iModulon 6,Single Gene
65,SG_10,False,-0.0088292054,,Single Gene iModulon 10,Single Gene
45,SigD,False,-0.0087586787,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
58,Zur,False,-0.008392890600000001,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
67,Peptidoglycan Biosynthesis,False,0.0082413976,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
35,Unc_4,False,-0.008179715800000001,,Uncharacterized iModulon 4,Uncharacterized
74,SG_12,False,0.0079319607,,Single Gene iModulon 12,Single Gene
28,WhiB1,False,0.0079116615,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
64,Mce1R,False,-0.007891004200000001,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
71,PDIM;PGL Synthesis,False,-0.0075903342,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
52,DevR-2,False,-0.0075548763,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
26,EspL KO,False,0.0074766057000000006,,Single Gene iModulon that captures EspL knockout,KO
11,EccE1 KO,False,-0.0072789165000000005,,Single Gene iModulon that captures EccE1 knockout,KO
51,PhoP,False,0.0072626984,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
48,Leucine Related,False,-0.0068243477,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
39,SigC,False,-0.0067473811,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
32,Unc_3,False,-0.0067105502,,Uncharacterized iModulon 3,Uncharacterized
15,BkaR,False,-0.0065464741000000005,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
66,M-box,False,-0.0065356068000000005,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
62,Rv2488c,False,-0.0063904117,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
43,LysG,False,0.006312018700000001,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
49,Rv1828/SigH,False,0.0062818385,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
61,Nucleic Acid Hydrolysis ,False,-0.006068249,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
30,HPT-2b Induced,False,-0.0058214624000000005,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
12,Mycofactocin Synthesis Pathway,False,-0.005769911700000001,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
9,SigK,False,-0.0056875049,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
73,SG_11,False,0.0056509137,,Single Gene iModulon 11,Single Gene
63,SG_9,False,-0.0051951045000000005,,Single Gene iModulon 9,Single Gene
