,name,x,y,cog,color,link
meta,start,0.08251976596087301,,,,
Rv0001,dnaA,1,-0.004788451500000001,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0007260096,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0057521556,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.01195191,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.0022982954000000002,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0010818271,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0008180717,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0370403168,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,0.0053343466,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0034514188,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0008168871,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,0.0064169903000000006,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0076503059,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.001056433,Transcription,#000000,
Rv0015c,pknA,17467,-0.0014079742,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0010518435,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0137134809,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,0.006570655700000001,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,5.29351e-05,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.0076503624,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.029829276000000002,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.0028209313,Transcription,#000000,
Rv0023,Rv0023,27595,0.0037592904000000003,Transcription,#000000,
Rv0024,Rv0024,28362,-0.006735278000000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0016005786,Function unknown,#0000ff,
Rv0026,Rv0026,29722,0.0050646217,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0060398802,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.0008593901000000001,Function unknown,#0000ff,
Rv0029,Rv0029,32057,0.0111934174,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0057055236,Function unknown,#0000ff,
Rv0032,bioF2,34295,0.0029292035,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,0.0068309708,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,0.0114834516,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.0030611984,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0056810306,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0196587212,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0082694293,Transcription,#000000,
Rv0039c,Rv0039c,42004,0.0305468752,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,0.0119522447,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0043532632000000005,"Translation, ribosomal structure and biogenesis",#daa520,
