k,Name,in_iM,gene_weight,Regulator,Function,Category
4,WhiB4,True,0.0540945196,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
28,WhiB1,False,0.0490377342,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
63,SG_9,False,0.0223956553,,Single Gene iModulon 9,Single Gene
42,Nicotinate Metabolism,False,0.0223145416,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
41,Unc_5,False,-0.0200808131,,Uncharacterized iModulon 5,Uncharacterized
49,Rv1828/SigH,False,-0.0195865373,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
46,Rv2621c,False,-0.019236931500000002,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
54,Unc_7,False,-0.0187447856,,Uncharacterized iModulon 7,Uncharacterized
37,Rv3095,False,0.017733206,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
70,Lsr2,False,0.017051661200000002,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
20,FasR,False,-0.0163989618,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
43,LysG,False,-0.0160209327,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
66,M-box,False,0.0141988991,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
31,ArgR,False,0.0140739721,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
45,SigD,False,-0.0131969311,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
40,KstR2,False,-0.0131938748,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
7,GroEL-GroES Complex,False,0.0131764601,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
44,SG_6,False,-0.013011291000000001,,Single Genes iModulon 6,Single Gene
71,PDIM;PGL Synthesis,False,0.0126630471,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
79,WhiB4/IdeR,False,0.0124276201,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
61,Nucleic Acid Hydrolysis ,False,0.0122000184,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
56,Fatty Acid Biosynthesis,False,-0.0118273614,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
47,SG_7,False,-0.011224977,,Single Gene iModulon 7,Single Gene
11,EccE1 KO,False,0.0109578948,,Single Gene iModulon that captures EccE1 knockout,KO
69,Rv0135+Rv1019,False,-0.0103374023,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
68,Sulfur Metabolism,False,-0.0100120861,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
72,Unc_8,False,0.0098073623,,Uncharacterized iModulon 8,Uncharacterized
32,Unc_3,False,0.0095655037,,Uncharacterized iModulon 3,Uncharacterized
58,Zur,False,0.0095603537,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
10,RicR,False,-0.0092719068,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
9,SigK,False,-0.009026306500000001,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
6,MarR,False,-0.008809816,marR,Transcription factor that regulates the response to acid stress,Acid Stress
60,Rv0681,False,0.0087611541,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
2,IniR,False,-0.0086387544,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
78,Positive Regulation of Growth,False,-0.008420262500000001,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
76,SG_13,False,-0.0082100436,,Single Gene iModulon 13,Single Gene
18,Unc_1,False,0.0080868137,,Uncharacterized iModulon 1,Uncharacterized
