,name,x,y,cog,color,link
meta,start,0.10221096982344,,,,
Rv0001,dnaA,1,-0.005647222800000001,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-7.5475e-05,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0025313888,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.0061565718,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.0066439765,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0065719699,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0020941404,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.012293776000000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0064810667,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,-0.0066558275,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,0.0075780752,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0009811939,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0049716458000000005,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0010380090000000001,Transcription,#000000,
Rv0015c,pknA,17467,0.007721654200000001,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0073877291000000005,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0086343331,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0019988569,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0030092746,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.004689296,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0021934539,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.008893784600000001,Transcription,#000000,
Rv0023,Rv0023,27595,0.0022196264000000003,Transcription,#000000,
Rv0024,Rv0024,28362,-0.000602751,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0067260886,Function unknown,#0000ff,
Rv0026,Rv0026,29722,0.0018238329000000001,Function unknown,#0000ff,
Rv0027,Rv0027,31189,0.0041002262,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0002126564,Function unknown,#0000ff,
Rv0029,Rv0029,32057,0.0043735234,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.00023206110000000002,Function unknown,#0000ff,
Rv0032,bioF2,34295,0.0097825116,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.005888807,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,0.0133826415,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0048087742,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.00451152,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,-0.0021454625,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0033450581,Transcription,#000000,
Rv0039c,Rv0039c,42004,0.0074960546000000005,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,-0.0038253579,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0020197327,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,0.0100451402,Transcription,#000000,
Rv0043c,Rv0043c,47366,0.0010394856000000001,Transcription,#000000,
Rv0044c,Rv0044c,48233,0.009035222,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,-0.0035104808,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.012819751400000001,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.006744986200000001,Transcription,#000000,
Rv0048c,Rv0048c,51828,0.0045379505,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.0048854096000000005,Function unknown,#0000ff,
Rv0050,ponA1,53663,-0.0020992175,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.0008125336,Function unknown,#0000ff,
Rv0052,Rv0052,57410,-0.0050156649,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.0205011732,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,0.0119404386,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,0.004789745000000001,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,0.0095603537,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,0.0038115384000000003,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,0.0034992284,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.016222714000000003,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,0.0042072108000000006,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,-0.003035564,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.0153406242,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.0075727355,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.013529845200000001,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,0.004828394000000001,Function unknown,#0000ff,
Rv0064A,vapB1,71589,-0.012016703200000001,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,-0.0092795674,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.005649051600000001,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,-0.0074887749,Transcription,#000000,
Rv0068,Rv0068,75301,-0.0002266322,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,-0.0028686553,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,0.0038019321,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.0054548843,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,0.0030447294,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,-0.0034543622,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,-0.0056481818,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,-0.006775635800000001,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,0.0070011619,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,-0.0126714509,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,-0.010783364,Transcription,#000000,
Rv0078A,Rv0078A,87208,0.0056031373,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,0.0065966271,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,0.0024604876,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,0.0076475414,Transcription,#000000,
Rv0081,Rv0081,89575,0.0154620988,Transcription,#000000,
Rv0082,Rv0082,89924,0.0086380619,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,-0.0008010753,Energy production and conversion,#708090,
Rv0084,hycD,92328,0.0164801646,Energy production and conversion,#708090,
Rv0085,hycP,93289,0.0021666261,Energy production and conversion,#708090,
Rv0086,hycQ,93951,-0.0038229218000000002,Energy production and conversion,#708090,
Rv0087,hycE,95414,-0.0096956569,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,-0.0074829956,Function unknown,#0000ff,
Rv0089,Rv0089,97758,-0.0021470067,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.0002496059,Function unknown,#0000ff,
Rv0091,mtn,99684,-0.0042047795,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,-0.0073501755,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,0.0014597686,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,0.008708163100000001,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,0.0136938874,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,0.0079472793,Cell motility,#da70d6,
Rv0097,Rv0097,106734,0.009758551,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,0.015501825200000001,Function unknown,#0000ff,
Rv0099,fadD10,108156,0.0120592444,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,-0.0093829897,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,-0.0039806662,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,-0.000667574,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,-0.0041965505,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,0.0095927737,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,0.0940962107,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,0.18416936790000002,Function unknown,#0000ff,https://mycobrowser.epfl.ch/genes/Rv0106
Rv0107c,ctpI,125643,-0.0011282937,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,-0.014054560700000001,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,-0.0148210015,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,0.0030461999999999998,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-0.0092024914,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0015786605000000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.0111999061,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.014033327200000001,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.0084479068,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,0.024957295600000002,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,0.0024792959,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.008486736,Transcription,#000000,
Rv0118c,oxcA,142128,-0.0083276619,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,-0.0018175678,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,0.0074497764,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,0.0083333967,Function unknown,#0000ff,
Rv0122,Rv0122,148491,0.005223166400000001,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,0.0183579418,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,-0.012722274,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,0.0043304515000000005,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0126,treS,152324,-0.0033442315,Carbohydrate transport and metabolism,#ffc0cb,
Rv0127,mak,154232,-0.0005294065,Carbohydrate transport and metabolism,#ffc0cb,
Rv0128,Rv0128,155667,0.0111190256,Function unknown,#0000ff,
Rv0129c,fbpC,156578,-0.007246229900000001,Function unknown,#0000ff,
Rv0130,htdZ,157847,0.0158215776,Lipid transport and metabolism,#87cefa,
Rv0131c,fadE1,158315,-0.0012573611,Lipid transport and metabolism,#87cefa,
Rv0132c,fgd2,159700,0.0007621579,Energy production and conversion,#708090,
Rv0133,Rv0133,160869,0.0037371652000000003,Transcription,#000000,
Rv0134,ephF,161771,0.0082624588,Lipid transport and metabolism,#87cefa,
Rv0135c,Rv0135c,162644,0.0174511172,Transcription,#000000,
Rv0136,cyp138,163366,0.0157891124,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0137c,msrA,164712,-0.0009622420000000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0138,Rv0138,165323,-0.0103942898,Function unknown,#0000ff,
Rv0139,Rv0139,165827,0.0013958330000000002,Carbohydrate transport and metabolism,#ffc0cb,
Rv0140,Rv0140,166910,-0.0129930093,Function unknown,#0000ff,
Rv0141c,Rv0141c,167271,-0.0043525754,Function unknown,#0000ff,
Rv0142,Rv0142,167711,-0.0003072888,"Replication, recombination and repair",#1e90ff,
Rv0143c,Rv0143c,168704,-0.0023688247,Inorganic ion transport and metabolism,#8b4513,
Rv0144,Rv0144,170284,-0.0165999064,Transcription,#000000,
Rv0145,Rv0145,171215,-0.0297815999,Coenzyme transport and metabolism,#d3d3d3,
