k,Name,in_iM,gene_weight,Regulator,Function,Category
10,RicR,True,0.0965921527,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
43,LysG,False,-0.0411124364,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
49,Rv1828/SigH,False,0.0387672877,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
30,HPT-2b Induced,False,0.037380955300000004,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
72,Unc_8,False,0.0331163464,,Uncharacterized iModulon 8,Uncharacterized
9,SigK,False,0.031843697000000004,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
41,Unc_5,False,-0.026293624300000002,,Uncharacterized iModulon 5,Uncharacterized
6,MarR,False,-0.0237034258,marR,Transcription factor that regulates the response to acid stress,Acid Stress
25,Rv0078+Rv2034,False,-0.0234895226,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
7,GroEL-GroES Complex,False,-0.022160102600000002,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
14,SG_2,False,0.0207808285,,Single Gene iModulon 2,Single Gene
29,Blal,False,0.0205481975,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
21,MprA,False,-0.020367193500000002,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
38,SG_5,False,-0.019214208400000002,,Single Gene iModulon 5,Single Gene
62,Rv2488c,False,-0.0174595648,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
15,BkaR,False,0.0173356196,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
18,Unc_1,False,-0.017036754600000002,,Uncharacterized iModulon 1,Uncharacterized
71,PDIM;PGL Synthesis,False,0.0169844107,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
60,Rv0681,False,0.016492809100000002,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
65,SG_10,False,0.015244544,,Single Gene iModulon 10,Single Gene
40,KstR2,False,0.0142820949,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
13,SG_1,False,0.014129452800000001,,Single Gene iModulon 1,Single Gene
79,WhiB4/IdeR,False,0.014102385200000001,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
52,DevR-2,False,0.013091202900000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
2,IniR,False,-0.0130870093,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
37,Rv3095,False,-0.0129980852,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
12,Mycofactocin Synthesis Pathway,False,0.0129009299,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
73,SG_11,False,-0.0126299927,,Single Gene iModulon 11,Single Gene
32,Unc_3,False,0.012160553000000001,,Uncharacterized iModulon 3,Uncharacterized
46,Rv2621c,False,-0.0119777059,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
17,VirS,False,-0.0118673157,virS,Transcription factor that is activated and responds to acidic environments,Redox
8,IdeR,False,0.011750411,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
23,PrpR,False,0.0115488814,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
1,Polyketide Synthase Complex,False,-0.0111968256,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
55,WhiB7,False,0.0108419009,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
5,DevR-1,False,-0.0108108595,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
16,Mce3R,False,0.0105778117,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
4,WhiB4,False,-0.0105664711,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
75,Unc_9,False,0.0104418555,,Uncharacterized iModulon 9,Uncharacterized
31,ArgR,False,-0.010246673500000001,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
74,SG_12,False,0.0099073913,,Single Gene iModulon 12,Single Gene
68,Sulfur Metabolism,False,-0.0097282859,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
27,Unc_2,False,-0.0087492001,,Uncharacterized iModulon 2,Uncharacterized
44,SG_6,False,0.008747307000000001,,Single Genes iModulon 6,Single Gene
48,Leucine Related,False,-0.0083983537,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
67,Peptidoglycan Biosynthesis,False,0.0082931683,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
35,Unc_4,False,0.0080080547,,Uncharacterized iModulon 4,Uncharacterized
64,Mce1R,False,0.0078280869,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
24,Salicylate Induced,False,-0.0075559685,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
50,Unc_6,False,-0.0074749074,,Uncharacterized iModulon 6,Uncharacterized
