,name,x,y,cog,color,link
meta,start,0.120714568167462,,,,
Rv0001,dnaA,1,0.0159589794,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0071298113,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,0.0064894385,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0031578665000000002,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0035413184,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.0103939943,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,0.0093490803,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0129452009,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.007626044100000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.006448283700000001,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0028491795,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0008875258000000001,Function unknown,#0000ff,
Rv0013,trpG,14914,0.006673481,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,0.0039573216,Transcription,#000000,
Rv0015c,pknA,17467,-0.0003767045,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0012627981000000001,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0008726089000000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0008823346,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,0.0018227023000000001,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.0029120423,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0008309691,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.016079555000000002,Transcription,#000000,
Rv0023,Rv0023,27595,-0.00045391100000000004,Transcription,#000000,
Rv0024,Rv0024,28362,0.00374414,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0127304024,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0078264678,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.009219381300000001,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0178439652,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0092594375,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,0.0070345414,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0200617544,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0131022846,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0398932648,Function unknown,#0000ff,
Rv0035,fadD34,37259,-0.0180157697,Lipid transport and metabolism,#87cefa,
