k,Name,in_iM,gene_weight,Regulator,Function,Category
77,Central Carbon Metabolism,False,-0.0223215591,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
24,Salicylate Induced,False,0.0215976031,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
41,Unc_5,False,0.020507716000000002,,Uncharacterized iModulon 5,Uncharacterized
63,SG_9,False,-0.0193904838,,Single Gene iModulon 9,Single Gene
7,GroEL-GroES Complex,False,0.0183679842,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
75,Unc_9,False,-0.0182290055,,Uncharacterized iModulon 9,Uncharacterized
60,Rv0681,False,-0.0163156609,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
37,Rv3095,False,-0.0144446346,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
9,SigK,False,-0.014314395300000001,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
74,SG_12,False,-0.014083170300000001,,Single Gene iModulon 12,Single Gene
15,BkaR,False,-0.013655431,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
65,SG_10,False,0.0134385055,,Single Gene iModulon 10,Single Gene
36,Fumarate Reductase,False,-0.0134193123,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
21,MprA,False,0.0130972198,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
44,SG_6,False,-0.012455612500000001,,Single Genes iModulon 6,Single Gene
18,Unc_1,False,0.0118388004,,Uncharacterized iModulon 1,Uncharacterized
13,SG_1,False,0.011682836,,Single Gene iModulon 1,Single Gene
45,SigD,False,-0.0115775276,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
69,Rv0135+Rv1019,False,-0.0110544719,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
79,WhiB4/IdeR,False,0.010765907600000001,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
42,Nicotinate Metabolism,False,0.0106933974,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
34,MbcA+Rv3249c+Rv3066,False,0.0105167851,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
17,VirS,False,0.0098141723,virS,Transcription factor that is activated and responds to acidic environments,Redox
10,RicR,False,-0.009007165400000001,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
68,Sulfur Metabolism,False,-0.0089040113,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
56,Fatty Acid Biosynthesis,False,0.008897975800000001,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
55,WhiB7,False,-0.0084194891,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
57,SG_8,False,-0.0078633963,,Single Gene iModulon 8,Single Gene
50,Unc_6,False,-0.007768655,,Uncharacterized iModulon 6,Uncharacterized
67,Peptidoglycan Biosynthesis,False,0.007703803600000001,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
