k,Name,in_iM,gene_weight,Regulator,Function,Category
78,Positive Regulation of Growth,False,0.0593464531,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
16,Mce3R,False,-0.0337799806,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
3,PyrR,False,0.031271892600000004,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
12,Mycofactocin Synthesis Pathway,False,-0.026565427500000002,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
42,Nicotinate Metabolism,False,0.024356631,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
32,Unc_3,False,-0.0239253122,,Uncharacterized iModulon 3,Uncharacterized
49,Rv1828/SigH,False,-0.0229210343,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
29,Blal,False,-0.018556894,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
7,GroEL-GroES Complex,False,0.0177674413,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
74,SG_12,False,-0.0164486355,,Single Gene iModulon 12,Single Gene
26,EspL KO,False,0.0163631913,,Single Gene iModulon that captures EspL knockout,KO
66,M-box,False,-0.016013881100000002,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
61,Nucleic Acid Hydrolysis ,False,-0.015899037300000002,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
2,IniR,False,-0.0148378161,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
73,SG_11,False,-0.0147451675,,Single Gene iModulon 11,Single Gene
75,Unc_9,False,0.0146741564,,Uncharacterized iModulon 9,Uncharacterized
57,SG_8,False,-0.014664090500000001,,Single Gene iModulon 8,Single Gene
11,EccE1 KO,False,-0.0141003927,,Single Gene iModulon that captures EccE1 knockout,KO
1,Polyketide Synthase Complex,False,-0.0137436767,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
22,SG_3,False,-0.013532548,,Single Gene iModulon 3,Single Gene
64,Mce1R,False,0.013192617200000001,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
41,Unc_5,False,-0.0124197128,,Uncharacterized iModulon 5,Uncharacterized
0,SigH,False,0.012351899999999999,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
36,Fumarate Reductase,False,0.011765594800000001,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
77,Central Carbon Metabolism,False,-0.0115634702,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
72,Unc_8,False,-0.0113175324,,Uncharacterized iModulon 8,Uncharacterized
48,Leucine Related,False,0.011201382900000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
25,Rv0078+Rv2034,False,-0.0110058718,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
76,SG_13,False,-0.0109987531,,Single Gene iModulon 13,Single Gene
51,PhoP,False,0.0108493219,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
24,Salicylate Induced,False,-0.010602459,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
34,MbcA+Rv3249c+Rv3066,False,0.0105225339,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
13,SG_1,False,0.0099009834,,Single Gene iModulon 1,Single Gene
58,Zur,False,-0.0092805743,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
17,VirS,False,-0.0091970142,virS,Transcription factor that is activated and responds to acidic environments,Redox
43,LysG,False,0.0089246826,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
19,WhiB6,False,-0.0086458347,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
44,SG_6,False,0.008307662,,Single Genes iModulon 6,Single Gene
14,SG_2,False,-0.008136575200000001,,Single Gene iModulon 2,Single Gene
55,WhiB7,False,0.0080237063,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
65,SG_10,False,-0.0078770464,,Single Gene iModulon 10,Single Gene
30,HPT-2b Induced,False,-0.0068316314000000005,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
21,MprA,False,-0.006672838800000001,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
79,WhiB4/IdeR,False,0.0064792008,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
23,PrpR,False,-0.0060690771000000004,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
70,Lsr2,False,0.0060155822,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
18,Unc_1,False,0.0059963091000000005,,Uncharacterized iModulon 1,Uncharacterized
45,SigD,False,-0.0057887826,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
38,SG_5,False,-0.0056629757000000005,,Single Gene iModulon 5,Single Gene
5,DevR-1,False,-0.005657988300000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
68,Sulfur Metabolism,False,-0.0055529369,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
71,PDIM;PGL Synthesis,False,-0.0055358645,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
27,Unc_2,False,-0.0054787333,,Uncharacterized iModulon 2,Uncharacterized
53,Rv1776c+WhiB4,False,0.0053539454,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
6,MarR,False,0.0053218064,marR,Transcription factor that regulates the response to acid stress,Acid Stress
50,Unc_6,False,-0.0053078202000000005,,Uncharacterized iModulon 6,Uncharacterized
28,WhiB1,False,-0.0045595029,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
33,SG_4,False,-0.0045069026,,Single Gene iModulon 4,Single Gene
35,Unc_4,False,0.0042353363,,Uncharacterized iModulon 4,Uncharacterized
37,Rv3095,False,-0.0039884767,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
31,ArgR,False,0.0038477803,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
9,SigK,False,0.0037494676,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
63,SG_9,False,-0.0036649653,,Single Gene iModulon 9,Single Gene
40,KstR2,False,-0.0032496757000000003,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
56,Fatty Acid Biosynthesis,False,-0.0032224457000000002,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
69,Rv0135+Rv1019,False,0.0032161064,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
52,DevR-2,False,0.0030854905,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
67,Peptidoglycan Biosynthesis,False,-0.002909061,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
10,RicR,False,0.0028970514,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
47,SG_7,False,-0.0027236996,,Single Gene iModulon 7,Single Gene
54,Unc_7,False,0.0023771985000000002,,Uncharacterized iModulon 7,Uncharacterized
4,WhiB4,False,-0.0020983432,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
60,Rv0681,False,0.001970746,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
15,BkaR,False,0.0019594038,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
39,SigC,False,0.0011131726,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
46,Rv2621c,False,0.0009649057000000001,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
8,IdeR,False,0.00043044240000000004,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
62,Rv2488c,False,-0.0003876136,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
20,FasR,False,0.0003301495,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
59,Rv0576,False,-0.000146076,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
