k,Name,in_iM,gene_weight,Regulator,Function,Category
79,WhiB4/IdeR,False,0.039226012000000005,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
51,PhoP,False,0.038819207,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
1,Polyketide Synthase Complex,False,-0.029515648800000002,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
68,Sulfur Metabolism,False,-0.0272853721,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
25,Rv0078+Rv2034,False,-0.0269134723,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
20,FasR,False,-0.0240035589,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
55,WhiB7,False,-0.022444162,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
71,PDIM;PGL Synthesis,False,0.0208154413,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
67,Peptidoglycan Biosynthesis,False,-0.019712474,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
18,Unc_1,False,-0.0192527539,,Uncharacterized iModulon 1,Uncharacterized
70,Lsr2,False,0.0191911734,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
77,Central Carbon Metabolism,False,-0.018861408,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
9,SigK,False,-0.0167790185,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
12,Mycofactocin Synthesis Pathway,False,-0.0165491766,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
53,Rv1776c+WhiB4,False,0.0158797519,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
78,Positive Regulation of Growth,False,-0.015621331200000001,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
49,Rv1828/SigH,False,0.0148535218,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
34,MbcA+Rv3249c+Rv3066,False,-0.013694820600000001,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
46,Rv2621c,False,-0.013205205000000001,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
63,SG_9,False,-0.0128430919,,Single Gene iModulon 9,Single Gene
39,SigC,False,-0.0126393735,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
26,EspL KO,False,0.0121738127,,Single Gene iModulon that captures EspL knockout,KO
33,SG_4,False,0.0121364561,,Single Gene iModulon 4,Single Gene
76,SG_13,False,0.0110786779,,Single Gene iModulon 13,Single Gene
6,MarR,False,0.0108312487,marR,Transcription factor that regulates the response to acid stress,Acid Stress
22,SG_3,False,0.010744134800000001,,Single Gene iModulon 3,Single Gene
41,Unc_5,False,0.0100492498,,Uncharacterized iModulon 5,Uncharacterized
58,Zur,False,-0.0098136089,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
50,Unc_6,False,-0.009388609800000001,,Uncharacterized iModulon 6,Uncharacterized
54,Unc_7,False,-0.0089794517,,Uncharacterized iModulon 7,Uncharacterized
66,M-box,False,0.008745284,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
4,WhiB4,False,0.0086354137,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
57,SG_8,False,-0.0085696521,,Single Gene iModulon 8,Single Gene
11,EccE1 KO,False,0.0084883819,,Single Gene iModulon that captures EccE1 knockout,KO
13,SG_1,False,0.008435438200000001,,Single Gene iModulon 1,Single Gene
32,Unc_3,False,0.0083530466,,Uncharacterized iModulon 3,Uncharacterized
47,SG_7,False,-0.0081252018,,Single Gene iModulon 7,Single Gene
7,GroEL-GroES Complex,False,-0.0080668871,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
17,VirS,False,-0.0075409415,virS,Transcription factor that is activated and responds to acidic environments,Redox
3,PyrR,False,0.0066831793000000006,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
27,Unc_2,False,0.0065537975,,Uncharacterized iModulon 2,Uncharacterized
40,KstR2,False,-0.005844745100000001,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
69,Rv0135+Rv1019,False,0.0054497229000000005,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
74,SG_12,False,-0.0053585614000000005,,Single Gene iModulon 12,Single Gene
37,Rv3095,False,-0.0049648445,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
28,WhiB1,False,-0.0048556113,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
36,Fumarate Reductase,False,0.0044397360000000006,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
62,Rv2488c,False,-0.0039394616,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
73,SG_11,False,-0.0038330433,,Single Gene iModulon 11,Single Gene
64,Mce1R,False,0.003775099,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
2,IniR,False,0.0034396328,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
31,ArgR,False,0.003359496,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
10,RicR,False,0.0032644362,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
72,Unc_8,False,-0.0032488643000000003,,Uncharacterized iModulon 8,Uncharacterized
14,SG_2,False,0.0031916503,,Single Gene iModulon 2,Single Gene
5,DevR-1,False,0.0029115909000000002,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
48,Leucine Related,False,-0.0027938536,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
61,Nucleic Acid Hydrolysis ,False,-0.0026882167,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
8,IdeR,False,0.0025517786,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
16,Mce3R,False,0.0025062624,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
44,SG_6,False,0.0018314078,,Single Genes iModulon 6,Single Gene
56,Fatty Acid Biosynthesis,False,0.0017319113000000001,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
59,Rv0576,False,0.0016539574,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
43,LysG,False,-0.0016536258,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
52,DevR-2,False,-0.0015801057,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
0,SigH,False,-0.0015295583,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
23,PrpR,False,0.0014157502,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
15,BkaR,False,0.0012060773,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
19,WhiB6,False,-0.0011387883,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
30,HPT-2b Induced,False,0.0011090863000000001,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
65,SG_10,False,0.0010868368,,Single Gene iModulon 10,Single Gene
24,Salicylate Induced,False,0.0009428638,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
60,Rv0681,False,0.0006997394,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
45,SigD,False,-0.0006948396,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
29,Blal,False,0.0006775444,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
21,MprA,False,-0.00055519,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
38,SG_5,False,0.00029647070000000003,,Single Gene iModulon 5,Single Gene
35,Unc_4,False,-0.00027163350000000003,,Uncharacterized iModulon 4,Uncharacterized
75,Unc_9,False,-0.0001541688,,Uncharacterized iModulon 9,Uncharacterized
42,Nicotinate Metabolism,False,7.04627e-05,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
