k,Name,in_iM,gene_weight,Regulator,Function,Category
44,SG_6,False,0.0619398976,,Single Genes iModulon 6,Single Gene
65,SG_10,False,0.0591358679,,Single Gene iModulon 10,Single Gene
72,Unc_8,False,-0.0504369169,,Uncharacterized iModulon 8,Uncharacterized
47,SG_7,False,0.0464790049,,Single Gene iModulon 7,Single Gene
73,SG_11,False,-0.044791612,,Single Gene iModulon 11,Single Gene
57,SG_8,False,-0.0436847659,,Single Gene iModulon 8,Single Gene
55,WhiB7,False,0.0395731857,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
35,Unc_4,False,-0.039506392200000004,,Uncharacterized iModulon 4,Uncharacterized
74,SG_12,False,-0.0390823168,,Single Gene iModulon 12,Single Gene
30,HPT-2b Induced,False,-0.0301820575,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
15,BkaR,False,0.028736174700000002,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
78,Positive Regulation of Growth,False,0.028700510000000002,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
0,SigH,False,-0.026966116800000002,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
69,Rv0135+Rv1019,False,0.024922119200000002,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
32,Unc_3,False,-0.0237585479,,Uncharacterized iModulon 3,Uncharacterized
45,SigD,False,0.0220809374,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
7,GroEL-GroES Complex,False,-0.0203842519,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
39,SigC,False,0.0200829585,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
49,Rv1828/SigH,False,0.019730455100000002,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
29,Blal,False,-0.019047841000000003,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
43,LysG,False,0.017550019,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
12,Mycofactocin Synthesis Pathway,False,0.0168461716,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
18,Unc_1,False,0.0163769679,,Uncharacterized iModulon 1,Uncharacterized
36,Fumarate Reductase,False,-0.0162119899,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
31,ArgR,False,-0.0161352835,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
50,Unc_6,False,0.013972708200000001,,Uncharacterized iModulon 6,Uncharacterized
27,Unc_2,False,0.0138835663,,Uncharacterized iModulon 2,Uncharacterized
9,SigK,False,-0.0138749752,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
25,Rv0078+Rv2034,False,0.0133187194,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
76,SG_13,False,-0.0123476,,Single Gene iModulon 13,Single Gene
