,name,x,y,cog,color,link
meta,start,0.24888430716741694,,,,
Rv0001,dnaA,1,-0.00034497360000000003,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,0.0030877187,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,0.0023363746,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,0.0141298307,Function unknown,#0000ff,
Rv0005,gyrB,5240,-0.0028101932,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,-0.0045598851,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.005541323000000001,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,-0.0218351313,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0139468917,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.0073308439,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,0.0024029273,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0084477174,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.0088865609,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,0.0012368361,Transcription,#000000,
Rv0015c,pknA,17467,-0.0001627759,Transcription,#000000,
Rv0016c,pbpA,18759,0.0028487060000000003,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,0.0007311906,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.0037645729,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0041506773,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,-0.0054211904,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,0.0092371038,Function unknown,#0000ff,
Rv0022c,whiB5,27023,0.010056106300000001,Transcription,#000000,
Rv0023,Rv0023,27595,0.0032556855,Transcription,#000000,
Rv0024,Rv0024,28362,-0.0015894638,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0014681698000000001,Function unknown,#0000ff,
Rv0026,Rv0026,29722,0.0001102722,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.002527357,Function unknown,#0000ff,
Rv0028,Rv0028,31514,0.0104173284,Function unknown,#0000ff,
Rv0029,Rv0029,32057,0.0026636081,No COG annotation,#00bfbf,
Rv0030,Rv0030,33224,-0.0102969559,Function unknown,#0000ff,
Rv0032,bioF2,34295,-0.0173487935,Coenzyme transport and metabolism,#d3d3d3,
Rv0033,acpA,36607,-0.0203694359,Lipid transport and metabolism,#87cefa,
Rv0034,Rv0034,36867,-0.0110980783,Function unknown,#0000ff,
Rv0035,fadD34,37259,0.0134264399,Lipid transport and metabolism,#87cefa,
Rv0036c,Rv0036c,39056,-0.0016160176,Function unknown,#0000ff,
Rv0037c,Rv0037c,39877,0.0032489337,Amino acid transport and metabolism,#ff0000,
Rv0038,Rv0038,41304,-0.0009323734,Transcription,#000000,
Rv0039c,Rv0039c,42004,-0.0113181814,No COG annotation,#00bfbf,
Rv0040c,mtc28,42433,0.0009771667,Function unknown,#0000ff,
Rv0041,leuS,43562,0.0039223257,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0042c,Rv0042c,46581,0.0131036461,Transcription,#000000,
Rv0043c,Rv0043c,47366,0.0189743754,Transcription,#000000,
Rv0044c,Rv0044c,48233,-0.0004219564,Energy production and conversion,#708090,
Rv0045c,Rv0045c,49043,-0.0237982272,Amino acid transport and metabolism,#ff0000,
Rv0046c,ino1,50021,-0.0290908417,Lipid transport and metabolism,#87cefa,
Rv0047c,Rv0047c,51185,-0.020194189600000002,Transcription,#000000,
Rv0048c,Rv0048c,51828,-0.012930201700000001,Function unknown,#0000ff,
Rv0049,Rv0049,52831,0.0134752798,Function unknown,#0000ff,
Rv0050,ponA1,53663,0.0137775645,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0051,Rv0051,55696,0.017736241,Function unknown,#0000ff,
Rv0052,Rv0052,57410,0.0088197432,Function unknown,#0000ff,
Rv0053,rpsF,58192,0.010542012,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0054,ssb,58586,-0.0126959803,"Replication, recombination and repair",#1e90ff,
Rv0055,rpsR1,59122,-0.0060180550000000005,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0056,rplI,59409,-0.0034692736,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0057,Rv0057,59896,-0.0101255505,No COG annotation,#00bfbf,
Rv0058,dnaB,60396,-0.0047731416,"Replication, recombination and repair",#1e90ff,
Rv0059,Rv0059,63200,-0.0107540124,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0060,Rv0060,63909,-0.0080778515,Function unknown,#0000ff,
Rv0061c,Rv0061c,65012,0.0038994425,No COG annotation,#00bfbf,
Rv0062,celA1,65552,0.009842296700000001,Carbohydrate transport and metabolism,#ffc0cb,
Rv0063,Rv0063,66923,0.0138544485,Energy production and conversion,#708090,
Rv0063a,Rv0063a,68418,-0.0313335797,No COG annotation,#00bfbf,
Rv0064,Rv0064,68620,-0.0161663482,Function unknown,#0000ff,
Rv0064A,vapB1,71589,-0.0311734421,No COG annotation,#00bfbf,
Rv0065,vapC1,71821,-0.0120487888,Nucleotide transport and metabolism,#87ceeb,
Rv0066c,icd2,72274,-0.0036890366000000003,Energy production and conversion,#708090,
Rv0067c,Rv0067c,74629,0.0003865431,Transcription,#000000,
Rv0068,Rv0068,75301,0.0067049216,Lipid transport and metabolism,#87cefa,
Rv0069c,sdaA,76237,0.0074079734,Amino acid transport and metabolism,#ff0000,
Rv0070c,glyA2,77619,0.0019836344,Amino acid transport and metabolism,#ff0000,
Rv0071,Rv0071,79486,0.0128069201,"Replication, recombination and repair",#1e90ff,
Rv0072,Rv0072,80624,-0.0096583769,Defense mechanisms,#90ee90,
Rv0073,Rv0073,81676,-6.63404e-05,Defense mechanisms,#90ee90,
Rv0074,Rv0074,82748,0.0063456473,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0075,Rv0075,83996,-0.012067518400000001,Amino acid transport and metabolism,#ff0000,
Rv0076c,Rv0076c,85183,-0.0008270907000000001,No COG annotation,#00bfbf,
Rv0077c,Rv0077c,85636,-0.0382733779,Lipid transport and metabolism,#87cefa,
Rv0078,Rv0078,86528,0.0183105822,Transcription,#000000,
Rv0078A,Rv0078A,87208,-0.006577312300000001,Function unknown,#0000ff,
Rv0078B,Rv0078B,87798,-0.008900940900000001,No COG annotation,#00bfbf,
Rv0079,Rv0079,88204,-0.0223904423,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0080,Rv0080,89022,-0.0124922434,Transcription,#000000,
Rv0081,Rv0081,89575,-0.0702465465,Transcription,#000000,
Rv0082,Rv0082,89924,-0.0020983371,Energy production and conversion,#708090,
Rv0083,Rv0083,90400,-0.0078914594,Energy production and conversion,#708090,
Rv0084,hycD,92328,0.0207409497,Energy production and conversion,#708090,
Rv0085,hycP,93289,0.0234001999,Energy production and conversion,#708090,
Rv0086,hycQ,93951,0.0275061232,Energy production and conversion,#708090,
Rv0087,hycE,95414,0.0141892973,Energy production and conversion,#708090,
Rv0088,Rv0088,96927,-0.0109255367,Function unknown,#0000ff,
Rv0089,Rv0089,97758,0.0096409462,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0090,Rv0090,98480,-0.0124101291,Function unknown,#0000ff,
Rv0091,mtn,99684,-0.0075522695,Amino acid transport and metabolism,#ff0000,
Rv0092,ctpA,100583,0.015269986900000001,Inorganic ion transport and metabolism,#8b4513,
Rv0093c,Rv0093c,102815,-0.0057256614,Function unknown,#0000ff,
Rv0094c,Rv0094c,103710,-0.0148305981,Defense mechanisms,#90ee90,
Rv0095c,Rv0095c,104805,-0.0180147594,Defense mechanisms,#90ee90,
Rv0096,PPE1,105324,0.027877048600000003,Cell motility,#da70d6,
Rv0097,Rv0097,106734,0.026658256,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0098,fcoT,107600,0.0103514828,Function unknown,#0000ff,
Rv0099,fadD10,108156,0.0138081976,Lipid transport and metabolism,#87cefa,
Rv0100,Rv0100,109783,0.0021312238,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0101,nrp,110001,0.0079725252,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
Rv0102,Rv0102,117714,0.0119826463,Inorganic ion transport and metabolism,#8b4513,
Rv0103c,ctpB,119915,0.007895332100000001,Inorganic ion transport and metabolism,#8b4513,
Rv0104,Rv0104,122317,-0.0047471679,Coenzyme transport and metabolism,#d3d3d3,
Rv0105c,rpmB1,123980,-0.0032444304,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0106,Rv0106,124374,0.005938978100000001,Function unknown,#0000ff,
Rv0107c,ctpI,125643,-0.0164691112,Inorganic ion transport and metabolism,#8b4513,
Rv0108c,Rv0108c,130895,-0.0229281599,No COG annotation,#00bfbf,
Rv0109,PE_PGRS1,131382,0.0099740298,Lipid transport and metabolism,#87cefa,
Rv0110,Rv0110,133020,-0.0075434348,Cell motility,#da70d6,
Rv0111,Rv0111,133950,-9.760110000000001e-05,Amino acid transport and metabolism,#ff0000,
Rv0112,gca,136289,0.0111256649,Carbohydrate transport and metabolism,#ffc0cb,
Rv0113,gmhA,137319,0.0025038268,Carbohydrate transport and metabolism,#ffc0cb,
Rv0114,gmhB,137941,0.01945804,Amino acid transport and metabolism,#ff0000,
Rv0115,hddA,138513,0.0341708695,Function unknown,#0000ff,
Rv0115a,Rv0115a,139956,-0.0139598671,No COG annotation,#00bfbf,
Rv0116c,ldtA,140267,-0.0106699385,Function unknown,#0000ff,
Rv0117,oxyS,141200,0.0173172987,Transcription,#000000,
Rv0118c,oxcA,142128,0.030276843100000003,Amino acid transport and metabolism,#ff0000,
Rv0119,fadD7,144049,0.0034247775,Lipid transport and metabolism,#87cefa,
Rv0120c,fusA2,145627,0.0063272725,"Translation, ribosomal structure and biogenesis",#daa520,
Rv0121c,Rv0121c,147908,-0.0076993061,Function unknown,#0000ff,
Rv0122,Rv0122,148491,-0.0184288167,No COG annotation,#00bfbf,
Rv0123,Rv0123,148856,-0.021088472100000002,No COG annotation,#00bfbf,
Rv0124,PE_PGRS2,149533,0.0080157834,Lipid transport and metabolism,#87cefa,
Rv0125,pepA,151148,-0.0007553456,Cell wall/membrane/envelope biogenesis,#c71585,
