k,Name,in_iM,gene_weight,Regulator,Function,Category
14,SG_2,False,-0.07107632,,Single Gene iModulon 2,Single Gene
63,SG_9,False,0.0675555147,,Single Gene iModulon 9,Single Gene
40,KstR2,False,0.0661390211,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
69,Rv0135+Rv1019,False,0.0572983368,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
44,SG_6,False,0.052414024100000005,,Single Genes iModulon 6,Single Gene
38,SG_5,False,0.041148660000000004,,Single Gene iModulon 5,Single Gene
18,Unc_1,False,-0.0344600292,,Uncharacterized iModulon 1,Uncharacterized
62,Rv2488c,False,-0.0321736554,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
48,Leucine Related,False,-0.030534800900000002,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
46,Rv2621c,False,0.0298925776,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
35,Unc_4,False,-0.0298837833,,Uncharacterized iModulon 4,Uncharacterized
29,Blal,False,0.029085406600000002,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
41,Unc_5,False,-0.0276425674,,Uncharacterized iModulon 5,Uncharacterized
64,Mce1R,False,0.027450680800000002,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
32,Unc_3,False,-0.0265953158,,Uncharacterized iModulon 3,Uncharacterized
31,ArgR,False,0.025795030400000002,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
47,SG_7,False,-0.0257546107,,Single Gene iModulon 7,Single Gene
2,IniR,False,0.0254051244,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
53,Rv1776c+WhiB4,False,0.0226353944,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
1,Polyketide Synthase Complex,False,-0.0224134749,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
17,VirS,False,0.0213300942,virS,Transcription factor that is activated and responds to acidic environments,Redox
36,Fumarate Reductase,False,0.0202592296,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
74,SG_12,False,0.0184734368,,Single Gene iModulon 12,Single Gene
7,GroEL-GroES Complex,False,-0.0180492643,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
11,EccE1 KO,False,-0.0179998092,,Single Gene iModulon that captures EccE1 knockout,KO
9,SigK,False,0.017800237,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
28,WhiB1,False,0.0164172514,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
72,Unc_8,False,-0.016199611000000003,,Uncharacterized iModulon 8,Uncharacterized
57,SG_8,False,-0.0161639901,,Single Gene iModulon 8,Single Gene
25,Rv0078+Rv2034,False,-0.015992085,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
56,Fatty Acid Biosynthesis,False,-0.0145137223,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
10,RicR,False,0.0140722072,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
6,MarR,False,-0.013659407600000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
20,FasR,False,0.0136067431,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
22,SG_3,False,-0.0133018226,,Single Gene iModulon 3,Single Gene
12,Mycofactocin Synthesis Pathway,False,0.0132074688,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
66,M-box,False,-0.0131143343,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
73,SG_11,False,0.012852491800000001,,Single Gene iModulon 11,Single Gene
70,Lsr2,False,0.0124009696,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
34,MbcA+Rv3249c+Rv3066,False,0.012392355800000001,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
60,Rv0681,False,0.0119715729,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
45,SigD,False,-0.0113338143,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
0,SigH,False,-0.011090469300000001,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
5,DevR-1,False,-0.010824586300000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
58,Zur,False,-0.010772725700000001,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
78,Positive Regulation of Growth,False,0.0107232465,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
65,SG_10,False,-0.0102187243,,Single Gene iModulon 10,Single Gene
26,EspL KO,False,-0.0101476851,,Single Gene iModulon that captures EspL knockout,KO
