k,Name,in_iM,gene_weight,Regulator,Function,Category
45,SigD,True,0.1480033056,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
74,SG_12,False,0.050216400700000004,,Single Gene iModulon 12,Single Gene
22,SG_3,False,0.045421676200000004,,Single Gene iModulon 3,Single Gene
71,PDIM;PGL Synthesis,False,0.0349165742,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
20,FasR,False,0.0318273927,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
41,Unc_5,False,0.030467962300000002,,Uncharacterized iModulon 5,Uncharacterized
33,SG_4,False,-0.0304323074,,Single Gene iModulon 4,Single Gene
48,Leucine Related,False,-0.027910134000000003,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
13,SG_1,False,-0.0255815879,,Single Gene iModulon 1,Single Gene
39,SigC,False,0.0236984119,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
69,Rv0135+Rv1019,False,0.019346878300000002,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
3,PyrR,False,0.0170854172,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
44,SG_6,False,0.0163237115,,Single Genes iModulon 6,Single Gene
61,Nucleic Acid Hydrolysis ,False,-0.015786814700000002,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
76,SG_13,False,0.0157847659,,Single Gene iModulon 13,Single Gene
77,Central Carbon Metabolism,False,-0.0157051265,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
66,M-box,False,-0.0153681175,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
73,SG_11,False,-0.0150029329,,Single Gene iModulon 11,Single Gene
9,SigK,False,0.014889252700000001,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
11,EccE1 KO,False,-0.0139992194,,Single Gene iModulon that captures EccE1 knockout,KO
30,HPT-2b Induced,False,-0.0139258759,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
67,Peptidoglycan Biosynthesis,False,-0.0138214767,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
78,Positive Regulation of Growth,False,0.0136788767,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
2,IniR,False,0.012397109600000001,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
35,Unc_4,False,0.012283736,,Uncharacterized iModulon 4,Uncharacterized
1,Polyketide Synthase Complex,False,0.0118608683,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
63,SG_9,False,-0.011803656400000001,,Single Gene iModulon 9,Single Gene
54,Unc_7,False,0.0117814102,,Uncharacterized iModulon 7,Uncharacterized
24,Salicylate Induced,False,-0.0114252811,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
32,Unc_3,False,-0.0113747823,,Uncharacterized iModulon 3,Uncharacterized
72,Unc_8,False,0.0106483711,,Uncharacterized iModulon 8,Uncharacterized
52,DevR-2,False,0.010457809,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
42,Nicotinate Metabolism,False,-0.0099681135,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
37,Rv3095,False,-0.009665089200000001,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
59,Rv0576,False,0.0091746252,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
19,WhiB6,False,-0.0088795868,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
57,SG_8,False,0.008814852100000001,,Single Gene iModulon 8,Single Gene
64,Mce1R,False,0.0087451128,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
4,WhiB4,False,0.0087217806,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
53,Rv1776c+WhiB4,False,0.008349497800000001,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
5,DevR-1,False,-0.0081220109,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
