k,Name,in_iM,gene_weight,Regulator,Function,Category
73,SG_11,False,0.0380452666,,Single Gene iModulon 11,Single Gene
44,SG_6,False,0.0344071941,,Single Genes iModulon 6,Single Gene
59,Rv0576,False,-0.028280470800000002,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
13,SG_1,False,-0.028268932,,Single Gene iModulon 1,Single Gene
47,SG_7,False,0.0278663172,,Single Gene iModulon 7,Single Gene
70,Lsr2,False,-0.027242326900000002,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
39,SigC,False,-0.0264722566,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
43,LysG,False,-0.0263967284,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
79,WhiB4/IdeR,False,0.0251106189,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
63,SG_9,False,-0.0232525046,,Single Gene iModulon 9,Single Gene
12,Mycofactocin Synthesis Pathway,False,0.0226459647,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
55,WhiB7,False,-0.0210443465,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
54,Unc_7,False,-0.0204764636,,Uncharacterized iModulon 7,Uncharacterized
29,Blal,False,0.0198635454,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
48,Leucine Related,False,0.0194147054,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
0,SigH,False,-0.019078152,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
41,Unc_5,False,0.018962770900000002,,Uncharacterized iModulon 5,Uncharacterized
20,FasR,False,-0.0180898126,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
53,Rv1776c+WhiB4,False,0.0179975264,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
60,Rv0681,False,0.017630511,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
77,Central Carbon Metabolism,False,-0.0163527613,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
56,Fatty Acid Biosynthesis,False,-0.0158299407,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
38,SG_5,False,0.0156099892,,Single Gene iModulon 5,Single Gene
18,Unc_1,False,-0.0146368261,,Uncharacterized iModulon 1,Uncharacterized
