k,Name,in_iM,gene_weight,Regulator,Function,Category
33,SG_4,False,-0.035831334900000004,,Single Gene iModulon 4,Single Gene
10,RicR,False,0.035155856400000005,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
37,Rv3095,False,-0.0333366546,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
70,Lsr2,False,-0.0319290164,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
28,WhiB1,False,-0.0310852271,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
34,MbcA+Rv3249c+Rv3066,False,-0.0263272796,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
13,SG_1,False,0.0259103429,,Single Gene iModulon 1,Single Gene
71,PDIM;PGL Synthesis,False,0.025883694500000002,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
43,LysG,False,-0.0258538894,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
0,SigH,False,-0.025701799100000002,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
24,Salicylate Induced,False,-0.0256971023,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
47,SG_7,False,-0.0255405771,,Single Gene iModulon 7,Single Gene
40,KstR2,False,0.024334525200000002,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
57,SG_8,False,0.0241520276,,Single Gene iModulon 8,Single Gene
38,SG_5,False,-0.0230480931,,Single Gene iModulon 5,Single Gene
29,Blal,False,-0.0226693666,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
16,Mce3R,False,-0.021064257700000002,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
30,HPT-2b Induced,False,-0.020174117800000002,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
11,EccE1 KO,False,0.019643260200000002,,Single Gene iModulon that captures EccE1 knockout,KO
9,SigK,False,-0.0195887414,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
61,Nucleic Acid Hydrolysis ,False,0.019572967900000002,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
5,DevR-1,False,-0.0194218742,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
62,Rv2488c,False,0.017935621500000002,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
52,DevR-2,False,0.017491096600000002,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
41,Unc_5,False,-0.0170440893,,Uncharacterized iModulon 5,Uncharacterized
54,Unc_7,False,0.016421318900000002,,Uncharacterized iModulon 7,Uncharacterized
64,Mce1R,False,0.016235216400000002,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
31,ArgR,False,-0.0160639368,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
44,SG_6,False,-0.0158769854,,Single Genes iModulon 6,Single Gene
17,VirS,False,-0.0158486147,virS,Transcription factor that is activated and responds to acidic environments,Redox
7,GroEL-GroES Complex,False,0.0157209476,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
74,SG_12,False,0.0153829538,,Single Gene iModulon 12,Single Gene
35,Unc_4,False,-0.015199226900000001,,Uncharacterized iModulon 4,Uncharacterized
45,SigD,False,0.014654906,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
79,WhiB4/IdeR,False,-0.0144281118,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
73,SG_11,False,0.0144095401,,Single Gene iModulon 11,Single Gene
58,Zur,False,0.0138948379,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
22,SG_3,False,-0.0135424324,,Single Gene iModulon 3,Single Gene
26,EspL KO,False,0.0131161725,,Single Gene iModulon that captures EspL knockout,KO
23,PrpR,False,-0.012957119100000001,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
15,BkaR,False,-0.011989852300000001,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
27,Unc_2,False,-0.011969470400000001,,Uncharacterized iModulon 2,Uncharacterized
