k,Name,in_iM,gene_weight,Regulator,Function,Category
44,SG_6,True,0.7022227090000001,,Single Genes iModulon 6,Single Gene
19,WhiB6,False,-0.0385041902,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
29,Blal,False,-0.0354428456,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
13,SG_1,False,0.0340725271,,Single Gene iModulon 1,Single Gene
22,SG_3,False,0.0232524338,,Single Gene iModulon 3,Single Gene
69,Rv0135+Rv1019,False,-0.0198778906,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
18,Unc_1,False,0.0174915658,,Uncharacterized iModulon 1,Uncharacterized
74,SG_12,False,0.0174652527,,Single Gene iModulon 12,Single Gene
37,Rv3095,False,-0.017175818000000002,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
66,M-box,False,0.016939505100000002,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
45,SigD,False,-0.016789739300000002,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
32,Unc_3,False,0.016782034300000002,,Uncharacterized iModulon 3,Uncharacterized
4,WhiB4,False,-0.0166328799,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
75,Unc_9,False,0.016212912700000002,,Uncharacterized iModulon 9,Uncharacterized
62,Rv2488c,False,0.014236006700000001,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
52,DevR-2,False,0.0138158282,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
5,DevR-1,False,-0.013468521,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
23,PrpR,False,-0.0122437936,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
8,IdeR,False,0.011904730300000001,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
48,Leucine Related,False,0.011280657500000001,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
65,SG_10,False,-0.0111896019,,Single Gene iModulon 10,Single Gene
38,SG_5,False,-0.0108634795,,Single Gene iModulon 5,Single Gene
73,SG_11,False,-0.0103774343,,Single Gene iModulon 11,Single Gene
28,WhiB1,False,0.0098344454,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
17,VirS,False,-0.0095545726,virS,Transcription factor that is activated and responds to acidic environments,Redox
2,IniR,False,0.009265400200000001,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
24,Salicylate Induced,False,-0.009119854200000001,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
60,Rv0681,False,0.008944726,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
12,Mycofactocin Synthesis Pathway,False,-0.0088351162,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
14,SG_2,False,0.0087631454,,Single Gene iModulon 2,Single Gene
21,MprA,False,0.0086541042,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
72,Unc_8,False,-0.0085943514,,Uncharacterized iModulon 8,Uncharacterized
58,Zur,False,-0.0084396186,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
79,WhiB4/IdeR,False,0.0082488622,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
68,Sulfur Metabolism,False,-0.0076543949,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
9,SigK,False,-0.0074325492,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
10,RicR,False,-0.007364472800000001,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
47,SG_7,False,0.0071040317,,Single Gene iModulon 7,Single Gene
76,SG_13,False,0.0070655058,,Single Gene iModulon 13,Single Gene
26,EspL KO,False,-0.006830389300000001,,Single Gene iModulon that captures EspL knockout,KO
25,Rv0078+Rv2034,False,0.0066318975,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
33,SG_4,False,-0.006437455700000001,,Single Gene iModulon 4,Single Gene
43,LysG,False,-0.0063372032000000005,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
55,WhiB7,False,-0.0061793951,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
49,Rv1828/SigH,False,0.0061461331,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
51,PhoP,False,0.006113719,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
53,Rv1776c+WhiB4,False,-0.0058696073,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
27,Unc_2,False,0.0054708733,,Uncharacterized iModulon 2,Uncharacterized
71,PDIM;PGL Synthesis,False,0.0054590079,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
64,Mce1R,False,0.0050899879000000006,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
1,Polyketide Synthase Complex,False,-0.0050739657,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
57,SG_8,False,-0.0050641641,,Single Gene iModulon 8,Single Gene
34,MbcA+Rv3249c+Rv3066,False,-0.0046292125,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
50,Unc_6,False,-0.0046223411,,Uncharacterized iModulon 6,Uncharacterized
46,Rv2621c,False,-0.0044724233,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
56,Fatty Acid Biosynthesis,False,0.0043799854000000004,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
31,ArgR,False,-0.0041598852,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
41,Unc_5,False,0.003917536,,Uncharacterized iModulon 5,Uncharacterized
30,HPT-2b Induced,False,0.0039146207,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
42,Nicotinate Metabolism,False,-0.003848516,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
36,Fumarate Reductase,False,0.0037910719000000003,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
40,KstR2,False,0.003611398,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
54,Unc_7,False,-0.0033196002000000003,,Uncharacterized iModulon 7,Uncharacterized
7,GroEL-GroES Complex,False,0.0033099593,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
78,Positive Regulation of Growth,False,-0.0030265713,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
11,EccE1 KO,False,-0.0028136774000000002,,Single Gene iModulon that captures EccE1 knockout,KO
77,Central Carbon Metabolism,False,-0.0027955857,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
0,SigH,False,-0.0025725645,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
16,Mce3R,False,-0.0023806096,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
39,SigC,False,0.002112596,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
35,Unc_4,False,0.0020770908,,Uncharacterized iModulon 4,Uncharacterized
61,Nucleic Acid Hydrolysis ,False,0.0016286742000000002,,iModulon enriched with the Nucleic Acid Hydrolysis KEGG pathway,Nucleic Acids
20,FasR,False,0.0015947256,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
6,MarR,False,-0.0013665605000000001,marR,Transcription factor that regulates the response to acid stress,Acid Stress
15,BkaR,False,-0.0012394997,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
59,Rv0576,False,0.0006885221,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
67,Peptidoglycan Biosynthesis,False,-0.0005037974,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
3,PyrR,False,0.0004328728,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
63,SG_9,False,0.0002321563,,Single Gene iModulon 9,Single Gene
70,Lsr2,False,3.80639e-05,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
