k,Name,in_iM,gene_weight,Regulator,Function,Category
35,Unc_4,False,0.0383414011,,Uncharacterized iModulon 4,Uncharacterized
70,Lsr2,False,0.026045968000000003,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
21,MprA,False,-0.0214742115,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
47,SG_7,False,-0.0194061563,,Single Gene iModulon 7,Single Gene
25,Rv0078+Rv2034,False,0.0172703963,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
30,HPT-2b Induced,False,0.0163390576,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
0,SigH,False,-0.015814735,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
46,Rv2621c,False,-0.0156724526,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
43,LysG,False,-0.014766841900000001,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
13,SG_1,False,-0.0141180239,,Single Gene iModulon 1,Single Gene
63,SG_9,False,-0.013738320200000001,,Single Gene iModulon 9,Single Gene
33,SG_4,False,-0.0136429979,,Single Gene iModulon 4,Single Gene
34,MbcA+Rv3249c+Rv3066,False,0.013619802700000001,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
7,GroEL-GroES Complex,False,-0.013108208000000001,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
52,DevR-2,False,0.012963019400000001,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
68,Sulfur Metabolism,False,-0.012529834,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
29,Blal,False,-0.0115674713,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
79,WhiB4/IdeR,False,-0.0111123696,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
11,EccE1 KO,False,-0.010469078500000001,,Single Gene iModulon that captures EccE1 knockout,KO
17,VirS,False,-0.0103218372,virS,Transcription factor that is activated and responds to acidic environments,Redox
28,WhiB1,False,0.0100840627,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
5,DevR-1,False,-0.0100234969,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
2,IniR,False,0.0099735052,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
67,Peptidoglycan Biosynthesis,False,-0.0094118264,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
16,Mce3R,False,-0.0092448882,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
