,name,x,y,cog,color,link
meta,start,0.14435352213047303,,,,
Rv0001,dnaA,1,-0.0074316708,"Replication, recombination and repair",#1e90ff,
Rv0002,dnaN,2052,-0.0050765456,"Replication, recombination and repair",#1e90ff,
Rv0003,recF,3280,-0.0156724526,"Replication, recombination and repair",#1e90ff,
Rv0004,Rv0004,4434,-0.0154077738,Function unknown,#0000ff,
Rv0005,gyrB,5240,0.0164173504,"Replication, recombination and repair",#1e90ff,
Rv0006,gyrA,7302,0.006021468800000001,"Replication, recombination and repair",#1e90ff,
Rv0007,Rv0007,9914,-0.0031120239,Function unknown,#0000ff,
Rv0008c,Rv0008c,11874,0.0095681219,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0009,ppiA,12468,-0.0081293296,"Post-translational modification, protein turnover,and chaperones",#add8e6,
Rv0010c,Rv0010c,13133,0.007605375100000001,Function unknown,#0000ff,
Rv0011c,Rv0011c,13714,-0.0060185769,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0012,Rv0012,14089,-0.0023050582,Function unknown,#0000ff,
Rv0013,trpG,14914,-0.008884634800000001,Amino acid transport and metabolism,#ff0000,
Rv0014c,pknB,15590,-0.0121503298,Transcription,#000000,
Rv0015c,pknA,17467,-0.0086104709,Transcription,#000000,
Rv0016c,pbpA,18759,-0.0144738526,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0017c,rodA,20231,-0.0065552787,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
Rv0018c,pstP,21637,-0.007469078400000001,Signal transduction mechanisms,#f4a460,
Rv0019c,fhaB,23270,-0.0174167666,Signal transduction mechanisms,#f4a460,
Rv0020c,fhaA,23861,0.0067959280000000006,Signal transduction mechanisms,#f4a460,
Rv0021c,Rv0021c,25913,-0.0059275867,Function unknown,#0000ff,
Rv0022c,whiB5,27023,-0.0058105874,Transcription,#000000,
Rv0023,Rv0023,27595,-0.021317917800000002,Transcription,#000000,
Rv0024,Rv0024,28362,-0.0173762927,Cell wall/membrane/envelope biogenesis,#c71585,
Rv0025,Rv0025,29245,-0.0301081324,Function unknown,#0000ff,
Rv0026,Rv0026,29722,-0.0074199967000000006,Function unknown,#0000ff,
Rv0027,Rv0027,31189,-0.0155984854,Function unknown,#0000ff,
Rv0028,Rv0028,31514,-0.0244325354,Function unknown,#0000ff,
Rv0029,Rv0029,32057,-0.0043694158,No COG annotation,#00bfbf,
