k,Name,in_iM,gene_weight,Regulator,Function,Category
50,Unc_6,False,-0.0299218279,,Uncharacterized iModulon 6,Uncharacterized
77,Central Carbon Metabolism,False,-0.027075639800000002,,iModulon enriched with the Central Carbon Metabolism KEGG pathway,Central Carbon
24,Salicylate Induced,False,-0.0246842131,,Manually annotated iModulon where genes were found to change expression when exposed to salicylate,Metal Related
15,BkaR,False,0.0226337681,bkaR,Transcription factor that regulates genes related to branched-chain keto-acid metabolism,Central Carbon
6,MarR,False,0.022526283,marR,Transcription factor that regulates the response to acid stress,Acid Stress
62,Rv2488c,False,-0.020886104000000003,Rv2488c,LuxR family transcription factor that regulates genes associated with virulence,Virulence/Persistence
36,Fumarate Reductase,False,-0.0186801835,,iModulon enriched with the Fumarate Reductase Gene Ontology term,Central Carbon
56,Fatty Acid Biosynthesis,False,0.0183859216,trcR and Rv1776c and whiB4 ,"iModulon that maps to the intersection of the Rv1033c, Rv1776c, and Rv3681c regulons",Fatty Acid/Cholestrol
74,SG_12,False,-0.0179436826,,Single Gene iModulon 12,Single Gene
20,FasR,False,-0.0170636341,fasR,Transcription factor that controls the expression of fatty acid metabolism genes,Fatty Acid/Cholestrol
69,Rv0135+Rv1019,False,0.0161282513,Rv0135c and Rv1019,iModulon that maps to the intersection of the Rv0135c and Rv1019 regulons,Nucleic Acids
45,SigD,False,-0.0159052605,sigD,Sigma Factor that governs the expression of ribosomal genes and plays a role in virulence,Virulence/Persistence
71,PDIM;PGL Synthesis,False,-0.0145597759,,Manually annotated iModulon that captures genes associated with PDIM and PGL synthesis,Virulence/Persistence
28,WhiB1,False,0.0137169703,whiB1,"Transcription repressor that is redox responsive, found to be nitric oxide sensitive",Redox
54,Unc_7,False,0.0136817602,,Uncharacterized iModulon 7,Uncharacterized
17,VirS,False,-0.013481621000000001,virS,Transcription factor that is activated and responds to acidic environments,Redox
72,Unc_8,False,-0.0134215956,,Uncharacterized iModulon 8,Uncharacterized
64,Mce1R,False,-0.013417759000000001,mce1R,Transcription factor that regulates the mce1 virulence operon,Virulence/Persistence
30,HPT-2b Induced,False,0.0129586321,,iModulon regulates many genes that are activated by HPT-2b (1-hydroxy-5-R-pyridine-2(1H)-thiones),Metal Related
68,Sulfur Metabolism,False,0.012555096100000001,,Kegg Map that displays the transport and metabolism of sulfur,Sulfur Metabolism
18,Unc_1,False,-0.0123895302,,Uncharacterized iModulon 1,Uncharacterized
33,SG_4,False,-0.0117028654,,Single Gene iModulon 4,Single Gene
48,Leucine Related,False,-0.0114568006,,Manually annotated iModulon with gene related to leucine metabolism,Amino Acids
70,Lsr2,False,-0.011416710200000001,lsr2,Sequence independent transcription factor that controls a wide variety of genes,Antibiotic
66,M-box,False,0.0109817532,,Magnesium activated non-coding sRNA that regulates the function of genes associated with metal metabolism and virulence,Metal Related
65,SG_10,False,-0.010925276900000001,,Single Gene iModulon 10,Single Gene
57,SG_8,False,0.0106529975,,Single Gene iModulon 8,Single Gene
16,Mce3R,False,0.0103046723,mce3R,Transcription factor that regulates the mce3 virulence operon,Virulence/Persistence
59,Rv0576,False,-0.0100789273,Rv0576,Possible ArsR family transcription factor that regulates genes related to virulence,Virulence/Persistence
39,SigC,False,-0.0097166629,sigC,Sigma Factor that plays a role in organism virulence and lethality,Virulence/Persistence
7,GroEL-GroES Complex,False,-0.0092783054,,Gene Ontology Term specific to the bacterial chaperonin complex,Amino Acids
27,Unc_2,False,0.0086417546,,Uncharacterized iModulon 2,Uncharacterized
11,EccE1 KO,False,0.0086133509,,Single Gene iModulon that captures EccE1 knockout,KO
13,SG_1,False,0.0085143293,,Single Gene iModulon 1,Single Gene
34,MbcA+Rv3249c+Rv3066,False,-0.0083773059,mbcA and Rv3249c and Rv3066,"iModulon that maps to the intersection of the Rv1990c, Rv3249c, and Rv3066 regulons",Virulence/Persistence
3,PyrR,False,0.008202613400000001,pyrR,Transcription factor that regulates the expression of pyrimidine nucleotide operons,Nucleic Acids
22,SG_3,False,-0.0081428629,,Single Gene iModulon 3,Single Gene
2,IniR,False,0.00813359,iniR,Transcription factor that regulates the expression of the ini operon (iniBAC),Antibiotic
44,SG_6,False,-0.0080766863,,Single Genes iModulon 6,Single Gene
75,Unc_9,False,-0.0080117023,,Uncharacterized iModulon 9,Uncharacterized
55,WhiB7,False,0.0078330872,whiB7,Transcription factor that connects systems for redox homeostasis and antibiotic resistance,Antibiotic
21,MprA,False,0.0077782827,mprA,Transcription factor that regulates multiple stress responsive genes,Virulence/Persistence
47,SG_7,False,0.0076289113,,Single Gene iModulon 7,Single Gene
73,SG_11,False,-0.007542473,,Single Gene iModulon 11,Single Gene
1,Polyketide Synthase Complex,False,0.007386861000000001,,KEGG Map related to the synthesis of type II polyketide backbone ,Fatty Acid/Cholestrol
41,Unc_5,False,-0.0071870513,,Uncharacterized iModulon 5,Uncharacterized
9,SigK,False,-0.0069540805,sigK,Sigma Factor involved in the production of antigenic proteins,Unknown Function
31,ArgR,False,-0.0068033243,argR,Transcription factor that regulates the L-arginine biosynthesis pathways,Amino Acids
8,IdeR,False,-0.0066192685,ideR,Metal-Dependent DNA-Binding protein that controls genes related to iron metabolism,Metal Related
76,SG_13,False,0.0057772715,,Single Gene iModulon 13,Single Gene
58,Zur,False,-0.0052820352,zur,Transcription factor that is activated by and regulates the metabolism of zinc,Metal Related
53,Rv1776c+WhiB4,False,0.0051835353,Rv1776c and whiB4 ,iModulon that maps to the intersection of the Rv1776c and Rv3681c regulon,Redox
19,WhiB6,False,0.0049569125000000006,whiB6,Transcription factor that regulates ESX-1 system membrane transport proteins,Redox
42,Nicotinate Metabolism,False,-0.0047018165,,iModulon enriched with the nicotinate and nicotinamide metabolism KEGG pathway,Central Carbon
60,Rv0681,False,0.0045742782,Rv0681,"Transcription with previously unknown function, regulates core fatty acid response",Unknown Function
23,PrpR,False,0.0044398373,prpR,Transcription factor that is involved in catabolism of short chain fatty acids via gloxylate and methylcitrate cycle,Central Carbon
0,SigH,False,-0.0043096321,sigH,Sigma Factor involved in heat shock and oxidative stress response,Virulence/Persistence
63,SG_9,False,-0.0042708716,,Single Gene iModulon 9,Single Gene
51,PhoP,False,-0.00414184,phoP,"Transcription factor that controls response to redox/acid stress, hypoxia, and virulence",Virulence/Persistence
10,RicR,False,-0.0038522580000000003,ricR,Copper responsive transcription factor that regulates metal metabolism genes,Metal Related
78,Positive Regulation of Growth,False,-0.0035590907000000002,,iModulon enriched with the Positive Regulation of Growth Gene Ontology term,Growth
5,DevR-1,False,0.0035195494,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
38,SG_5,False,-0.0034855202000000003,,Single Gene iModulon 5,Single Gene
40,KstR2,False,-0.0034731991,kstR2,Transcription factor that regulates a small regulon related to cholesterol utilization,Fatty Acid/Cholestrol
32,Unc_3,False,0.0032209998000000003,,Uncharacterized iModulon 3,Uncharacterized
67,Peptidoglycan Biosynthesis,False,0.0029592290000000003,,iModulon enriched with the Peptidoglycan biosyntehsis KEGG pathway,Central Carbon
52,DevR-2,False,-0.0029162415,devR,Transcription factor that is one of the primary regulators of hypoxia onset response,Redox
37,Rv3095,False,0.0028158768,Rv3095,iModulon labeled with predicted regulon with unknown function,Unknown Function
46,Rv2621c,False,-0.0026711942,Rv2621c,iModulon labeled with predicted regulon with unknown function,Unknown Function
43,LysG,False,-0.0017710028,lsyG,Transcription factor that controls the expression of LysE and requires lysine or histidine for activation ,Amino Acids
29,Blal,False,-0.0017559397,blaI,"Transcription regulator that regulates genes associated with antibiotic transport, detoxification, and cell wall function",Antibiotic
49,Rv1828/SigH,False,0.0017136859,Rv1828 or sigH,iModulon that maps to the union of the Rv1828 and Rv3223c regulons,Redox
25,Rv0078+Rv2034,False,-0.0015057082,Rv0078 and Rv2034,iModulon that maps to the intersection of the Rv0078 and Rv2034 regulon,Antibiotic
4,WhiB4,False,0.0012426513,whiB4,Redox-Responsive transcription regulator that regulates protection response during infection,Redox
79,WhiB4/IdeR,False,0.0009465513,whiB4 or ideR,iModulon that maps to the union of the Rv3681c and Rv2711 regulons,Redox
35,Unc_4,False,0.0008635643,,Uncharacterized iModulon 4,Uncharacterized
14,SG_2,False,0.000838497,,Single Gene iModulon 2,Single Gene
12,Mycofactocin Synthesis Pathway,False,-0.0006924061,,Manually annotated iModulon that captures multiple genes associated with mycofactocin metabolism,Fatty Acid/Cholestrol
